task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:24:07.077000,2013-04-20 10:26:50.278000,163.2,2013-04-20 10:25:28.677500
1,2013-04-20 11:53:14.861000,2013-04-20 11:55:51.865000,157.0,2013-04-20 11:54:33.363000
2,2013-04-20 20:24:21.155000,2013-04-20 20:25:28.000000,66.8,2013-04-20 20:24:54.577500
3,2013-04-20 00:00:00.000000,2013-04-20 00:00:00.307000,0.3,2013-04-20 00:00:00.153500
3,2013-04-20 11:49:09.143000,2013-04-20 11:52:45.926000,216.8,2013-04-20 11:50:57.534500
3,2013-04-20 23:38:24.327000,2013-04-20 23:41:01.695000,157.4,2013-04-20 23:39:43.011000
4,2013-04-20 12:01:44.080000,2013-04-20 12:04:47.604000,183.5,2013-04-20 12:03:15.842000
4,2013-04-20 20:18:31.246000,2013-04-20 20:21:42.729000,191.5,2013-04-20 20:20:06.987500
5,2013-04-20 11:59:27.633000,2013-04-20 12:03:18.096000,230.5,2013-04-20 12:01:22.864500
5,2013-04-20 20:19:24.754000,2013-04-20 20:22:37.805000,193.1,2013-04-20 20:21:01.279500
6,2013-04-20 11:58:54.999000,2013-04-20 12:02:30.167000,215.2,2013-04-20 12:00:42.583000
7,2013-04-20 13:40:44.475000,2013-04-20 13:43:27.863000,163.4,2013-04-20 13:42:06.169000
7,2013-04-20 18:36:18.179000,2013-04-20 18:36:52.754000,34.6,2013-04-20 18:36:35.466500
7,2013-04-20 20:14:33.256000,2013-04-20 20:18:19.506000,226.3,2013-04-20 20:16:26.381000
10,2013-04-20 10:18:55.396000,2013-04-20 10:21:34.070000,158.7,2013-04-20 10:20:14.733000
11,2013-04-20 10:18:29.154000,2013-04-20 10:22:08.423000,219.3,2013-04-20 10:20:18.788500
11,2013-04-20 20:28:45.663000,2013-04-20 20:28:52.931000,7.3,2013-04-20 20:28:49.297000
12,2013-04-20 13:28:57.568000,2013-04-20 13:31:38.555000,161.0,2013-04-20 13:30:18.061500
12,2013-04-20 23:36:44.969000,2013-04-20 23:37:12.996000,28.0,2013-04-20 23:36:58.982500
13,2013-04-20 23:38:58.151000,2013-04-20 23:40:21.488000,83.3,2013-04-20 23:39:39.819500
15,2013-04-20 13:40:16.456000,2013-04-20 13:43:15.104000,178.6,2013-04-20 13:41:45.780000
15,2013-04-20 20:15:06.102000,2013-04-20 20:18:19.326000,193.2,2013-04-20 20:16:42.714000
16,2013-04-20 11:57:13.239000,2013-04-20 12:00:48.976000,215.7,2013-04-20 11:59:01.107500
17,2013-04-20 13:39:45.428000,2013-04-20 13:42:46.285000,180.9,2013-04-20 13:41:15.856500
17,2013-04-20 20:13:56.757000,2013-04-20 20:16:48.205000,171.4,2013-04-20 20:15:22.481000
18,2013-04-20 12:00:32.420000,2013-04-20 12:03:21.455000,169.0,2013-04-20 12:01:56.937500
18,2013-04-20 20:17:42.062000,2013-04-20 20:20:39.685000,177.6,2013-04-20 20:19:10.873500
19,2013-04-20 12:01:06.321000,2013-04-20 12:04:37.506000,211.2,2013-04-20 12:02:51.913500
19,2013-04-20 20:19:07.054000,2013-04-20 20:21:57.524000,170.5,2013-04-20 20:20:32.289000
