task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:39:58.972000,2013-04-20 10:42:43.816000,164.8,2013-04-20 10:41:21.394000
1,2013-04-20 12:08:38.982000,2013-04-20 12:11:57.320000,198.3,2013-04-20 12:10:18.151000
3,2013-04-20 00:14:13.868000,2013-04-20 00:17:21.544000,187.7,2013-04-20 00:15:47.706000
3,2013-04-20 12:05:25.346000,2013-04-20 12:07:59.956000,154.6,2013-04-20 12:06:42.651000
4,2013-04-20 12:17:02.416000,2013-04-20 12:18:29.068000,86.7,2013-04-20 12:17:45.742000
4,2013-04-20 20:32:48.777000,2013-04-20 20:32:59.186000,10.4,2013-04-20 20:32:53.981500
5,2013-04-20 20:34:34.946000,2013-04-20 20:37:12.148000,157.2,2013-04-20 20:35:53.547000
6,2013-04-20 12:15:01.466000,2013-04-20 12:17:44.886000,163.4,2013-04-20 12:16:23.176000
6,2013-04-20 20:31:42.203000,2013-04-20 20:32:06.210000,24.0,2013-04-20 20:31:54.206500
7,2013-04-20 13:56:06.613000,2013-04-20 13:59:08.918000,182.3,2013-04-20 13:57:37.765500
7,2013-04-20 18:51:36.896000,2013-04-20 18:55:05.539000,208.6,2013-04-20 18:53:21.217500
8,2013-04-20 22:20:10.371000,2013-04-20 22:20:11.277000,0.9,2013-04-20 22:20:10.824000
9,2013-04-20 20:42:23.074000,2013-04-20 20:45:32.320000,189.2,2013-04-20 20:43:57.697000
10,2013-04-20 10:34:24.544000,2013-04-20 10:37:55.200000,210.7,2013-04-20 10:36:09.872000
10,2013-04-20 20:38:56.407000,2013-04-20 20:42:32.783000,216.4,2013-04-20 20:40:44.595000
11,2013-04-20 20:40:10.386000,2013-04-20 20:43:07.539000,177.2,2013-04-20 20:41:38.962500
12,2013-04-20 00:09:51.452000,2013-04-20 00:12:38.499000,167.0,2013-04-20 00:11:14.975500
12,2013-04-20 13:44:04.425000,2013-04-20 13:47:41.026000,216.6,2013-04-20 13:45:52.725500
13,2013-04-20 00:13:10.256000,2013-04-20 00:15:49.142000,158.9,2013-04-20 00:14:29.699000
14,2013-04-20 00:11:44.408000,2013-04-20 00:15:18.169000,213.8,2013-04-20 00:13:31.288500
15,2013-04-20 13:55:33.999000,2013-04-20 13:59:03.007000,209.0,2013-04-20 13:57:18.503000
15,2013-04-20 18:55:24.702000,2013-04-20 18:55:36.789000,12.1,2013-04-20 18:55:30.745500
15,2013-04-20 20:29:29.978000,2013-04-20 20:30:34.537000,64.6,2013-04-20 20:30:02.257500
17,2013-04-20 13:55:24.650000,2013-04-20 13:58:04.748000,160.1,2013-04-20 13:56:44.699000
17,2013-04-20 18:50:05.988000,2013-04-20 18:50:11.985000,6.0,2013-04-20 18:50:08.986500
17,2013-04-20 20:28:28.838000,2013-04-20 20:31:51.038000,202.2,2013-04-20 20:30:09.938000
18,2013-04-20 12:16:19.341000,2013-04-20 12:18:57.502000,158.2,2013-04-20 12:17:38.421500
18,2013-04-20 20:32:44.092000,2013-04-20 20:35:20.519000,156.4,2013-04-20 20:34:02.305500
19,2013-04-20 20:33:30.173000,2013-04-20 20:37:12.823000,222.7,2013-04-20 20:35:21.498000
20,2013-04-20 22:14:25.100000,2013-04-20 22:17:36.221000,191.1,2013-04-20 22:16:00.660500
21,2013-04-20 00:13:47.618000,2013-04-20 00:14:31.475000,43.9,2013-04-20 00:14:09.546500
21,2013-04-20 12:05:58.421000,2013-04-20 12:08:32.037000,153.6,2013-04-20 12:07:15.229000
22,2013-04-20 10:30:34.704000,2013-04-20 10:34:00.327000,205.6,2013-04-20 10:32:17.515500
22,2013-04-20 22:17:27.180000,2013-04-20 22:20:08.109000,160.9,2013-04-20 22:18:47.644500
23,2013-04-20 12:11:53.118000,2013-04-20 12:12:50.899000,57.8,2013-04-20 12:12:22.008500
26,2013-04-20 12:14:09.028000,2013-04-20 12:17:11.001000,182.0,2013-04-20 12:15:40.014500
27,2013-04-20 13:46:18.429000,2013-04-20 13:47:01.856000,43.4,2013-04-20 13:46:40.142500
28,2013-04-20 13:55:04.311000,2013-04-20 13:57:52.082000,167.8,2013-04-20 13:56:28.196500
28,2013-04-20 20:28:23.015000,2013-04-20 20:31:26.598000,183.6,2013-04-20 20:29:54.806500
29,2013-04-20 15:30:05.579000,2013-04-20 15:33:14.917000,189.3,2013-04-20 15:31:40.248000
29,2013-04-20 22:03:56.660000,2013-04-20 22:07:38.849000,222.2,2013-04-20 22:05:47.754500
32,2013-04-20 22:13:06.668000,2013-04-20 22:14:18.115000,71.4,2013-04-20 22:13:42.391500
33,2013-04-20 12:09:47.289000,2013-04-20 12:12:21.538000,154.2,2013-04-20 12:11:04.413500
33,2013-04-20 22:12:19.049000,2013-04-20 22:16:06.971000,227.9,2013-04-20 22:14:13.010000
34,2013-04-20 12:19:41.100000,2013-04-20 12:22:18.203000,157.1,2013-04-20 12:20:59.651500
34,2013-04-20 18:54:16.471000,2013-04-20 18:56:57.071000,160.6,2013-04-20 18:55:36.771000
35,2013-04-20 10:37:56.191000,2013-04-20 10:39:13.701000,77.5,2013-04-20 10:38:34.946000
36,2013-04-20 10:35:47.416000,2013-04-20 10:38:53.466000,186.0,2013-04-20 10:37:20.441000
36,2013-04-20 20:36:47.951000,2013-04-20 20:40:03.981000,196.0,2013-04-20 20:38:25.966000
37,2013-04-20 10:43:43.213000,2013-04-20 10:43:56.330000,13.1,2013-04-20 10:43:49.771500
37,2013-04-20 18:59:50.885000,2013-04-20 19:00:05.283000,14.4,2013-04-20 18:59:58.084000
38,2013-04-20 10:37:35.524000,2013-04-20 10:40:11.446000,155.9,2013-04-20 10:38:53.485000
38,2013-04-20 20:37:09.426000,2013-04-20 20:40:18.909000,189.5,2013-04-20 20:38:44.167500
39,2013-04-20 20:41:24.689000,2013-04-20 20:44:33.734000,189.0,2013-04-20 20:42:59.211500
40,2013-04-20 13:48:54.501000,2013-04-20 13:51:36.477000,162.0,2013-04-20 13:50:15.489000
41,2013-04-20 10:31:34.068000,2013-04-20 10:34:25.517000,171.4,2013-04-20 10:32:59.792500
41,2013-04-20 22:17:04.136000,2013-04-20 22:20:40.261000,216.1,2013-04-20 22:18:52.198500
42,2013-04-20 12:18:51.555000,2013-04-20 12:20:00.840000,69.3,2013-04-20 12:19:26.197500
42,2013-04-20 18:55:32.034000,2013-04-20 18:58:25.606000,173.6,2013-04-20 18:56:58.820000
43,2013-04-20 00:06:23.746000,2013-04-20 00:06:43.800000,20.1,2013-04-20 00:06:33.773000
43,2013-04-20 13:47:32.229000,2013-04-20 13:50:16.893000,164.7,2013-04-20 13:48:54.561000
43,2013-04-20 23:44:58.341000,2013-04-20 23:46:10.934000,72.6,2013-04-20 23:45:34.637500
44,2013-04-20 10:40:19.692000,2013-04-20 10:42:54.939000,155.2,2013-04-20 10:41:37.315500
44,2013-04-20 19:01:06.715000,2013-04-20 19:01:36.684000,30.0,2013-04-20 19:01:21.699500
45,2013-04-20 22:08:37.085000,2013-04-20 22:12:07.936000,210.9,2013-04-20 22:10:22.510500
46,2013-04-20 12:15:09.993000,2013-04-20 12:18:30.140000,200.1,2013-04-20 12:16:50.066500
46,2013-04-20 20:33:26.999000,2013-04-20 20:36:25.023000,178.0,2013-04-20 20:34:56.011000
47,2013-04-20 13:49:08.577000,2013-04-20 13:52:53.178000,224.6,2013-04-20 13:51:00.877500
47,2013-04-20 22:08:46.536000,2013-04-20 22:09:25.410000,38.9,2013-04-20 22:09:05.973000
48,2013-04-20 15:30:52.902000,2013-04-20 15:33:40.816000,167.9,2013-04-20 15:32:16.859000
48,2013-04-20 20:26:07.685000,2013-04-20 20:29:20.789000,193.1,2013-04-20 20:27:44.237000
49,2013-04-20 13:55:04.499000,2013-04-20 13:57:48.087000,163.6,2013-04-20 13:56:26.293000
49,2013-04-20 20:29:13.760000,2013-04-20 20:32:08.925000,175.2,2013-04-20 20:30:41.342500
50,2013-04-20 13:51:59.955000,2013-04-20 13:53:22.494000,82.5,2013-04-20 13:52:41.224500
51,2013-04-20 20:42:19.732000,2013-04-20 20:44:54.322000,154.6,2013-04-20 20:43:37.027000
52,2013-04-20 10:39:32.363000,2013-04-20 10:42:13.482000,161.1,2013-04-20 10:40:52.922500
53,2013-04-20 13:55:24.119000,2013-04-20 13:56:04.904000,40.8,2013-04-20 13:55:44.511500
53,2013-04-20 20:29:48.517000,2013-04-20 20:30:16.147000,27.6,2013-04-20 20:30:02.332000
54,2013-04-20 12:18:28.849000,2013-04-20 12:21:43.255000,194.4,2013-04-20 12:20:06.052000
54,2013-04-20 18:52:57.769000,2013-04-20 18:56:25.623000,207.9,2013-04-20 18:54:41.696000
55,2013-04-20 12:16:00.485000,2013-04-20 12:18:45.542000,165.1,2013-04-20 12:17:23.013500
55,2013-04-20 20:32:58.151000,2013-04-20 20:35:37.118000,159.0,2013-04-20 20:34:17.634500
56,2013-04-20 12:14:14.655000,2013-04-20 12:17:36.060000,201.4,2013-04-20 12:15:55.357500
58,2013-04-20 00:11:55.931000,2013-04-20 00:15:34.990000,219.1,2013-04-20 00:13:45.460500
59,2013-04-20 13:51:00.684000,2013-04-20 13:53:45.998000,165.3,2013-04-20 13:52:23.341000
59,2013-04-20 22:06:38.319000,2013-04-20 22:09:15.090000,156.8,2013-04-20 22:07:56.704500
60,2013-04-20 00:11:34.128000,2013-04-20 00:14:53.123000,199.0,2013-04-20 00:13:13.625500
61,2013-04-20 12:07:04.494000,2013-04-20 12:09:54.022000,169.5,2013-04-20 12:08:29.258000
62,2013-04-20 20:40:15.772000,2013-04-20 20:43:46.676000,210.9,2013-04-20 20:42:01.224000
63,2013-04-20 10:37:56.815000,2013-04-20 10:40:59.882000,183.1,2013-04-20 10:39:28.348500
63,2013-04-20 20:35:56.757000,2013-04-20 20:39:16.883000,200.1,2013-04-20 20:37:36.820000
64,2013-04-20 12:16:30.536000,2013-04-20 12:19:07.019000,156.5,2013-04-20 12:17:48.777500
64,2013-04-20 20:32:22.782000,2013-04-20 20:34:59.868000,157.1,2013-04-20 20:33:41.325000
65,2013-04-20 12:14:06.989000,2013-04-20 12:16:46.201000,159.2,2013-04-20 12:15:26.595000
66,2013-04-20 22:09:43.329000,2013-04-20 22:13:11.347000,208.0,2013-04-20 22:11:27.338000
67,2013-04-20 12:20:43.905000,2013-04-20 12:23:33.716000,169.8,2013-04-20 12:22:08.810500
67,2013-04-20 17:15:22.415000,2013-04-20 17:16:41.178000,78.8,2013-04-20 17:16:01.796500
67,2013-04-20 18:53:38.846000,2013-04-20 18:57:01.529000,202.7,2013-04-20 18:55:20.187500
68,2013-04-20 12:20:42.543000,2013-04-20 12:22:38.845000,116.3,2013-04-20 12:21:40.694000
68,2013-04-20 18:55:16.570000,2013-04-20 18:59:05.243000,228.7,2013-04-20 18:57:10.906500
70,2013-04-20 10:30:27.569000,2013-04-20 10:33:15.066000,167.5,2013-04-20 10:31:51.317500
70,2013-04-20 22:18:11.135000,2013-04-20 22:20:48.849000,157.7,2013-04-20 22:19:29.992000
71,2013-04-20 20:40:46.865000,2013-04-20 20:43:50.262000,183.4,2013-04-20 20:42:18.563500
72,2013-04-20 20:34:43.432000,2013-04-20 20:37:33.279000,169.8,2013-04-20 20:36:08.355500
73,2013-04-20 10:41:54.345000,2013-04-20 10:45:26.796000,212.5,2013-04-20 10:43:40.570500
73,2013-04-20 18:56:41.594000,2013-04-20 18:59:24.785000,163.2,2013-04-20 18:58:03.189500
74,2013-04-20 22:10:09.316000,2013-04-20 22:12:45.479000,156.2,2013-04-20 22:11:27.397500
75,2013-04-20 13:54:20.115000,2013-04-20 13:57:54.228000,214.1,2013-04-20 13:56:07.171500
75,2013-04-20 20:30:03.930000,2013-04-20 20:32:42.783000,158.9,2013-04-20 20:31:23.356500
76,2013-04-20 10:39:54.800000,2013-04-20 10:43:00.078000,185.3,2013-04-20 10:41:27.439000
77,2013-04-20 20:33:49.646000,2013-04-20 20:37:13.470000,203.8,2013-04-20 20:35:31.558000
79,2013-04-20 22:16:10.642000,2013-04-20 22:19:17.886000,187.2,2013-04-20 22:17:44.264000
80,2013-04-20 20:30:26.166000,2013-04-20 20:33:40.338000,194.2,2013-04-20 20:32:03.252000
81,2013-04-20 12:11:42.045000,2013-04-20 12:14:18.901000,156.9,2013-04-20 12:13:00.473000
81,2013-04-20 22:12:09.132000,2013-04-20 22:14:55.237000,166.1,2013-04-20 22:13:32.184500
82,2013-04-20 13:55:13.882000,2013-04-20 13:55:59.940000,46.1,2013-04-20 13:55:36.911000
82,2013-04-20 22:04:38.702000,2013-04-20 22:05:19.595000,40.9,2013-04-20 22:04:59.148500
83,2013-04-20 10:40:47.586000,2013-04-20 10:43:29.012000,161.4,2013-04-20 10:42:08.299000
83,2013-04-20 18:58:08.185000,2013-04-20 19:01:23.493000,195.3,2013-04-20 18:59:45.839000
84,2013-04-20 12:19:43.070000,2013-04-20 12:22:39.296000,176.2,2013-04-20 12:21:11.183000
84,2013-04-20 18:53:46.705000,2013-04-20 18:56:24.397000,157.7,2013-04-20 18:55:05.551000
85,2013-04-20 22:08:16.432000,2013-04-20 22:10:01.982000,105.5,2013-04-20 22:09:09.207000
86,2013-04-20 10:31:01.974000,2013-04-20 10:34:27.894000,205.9,2013-04-20 10:32:44.934000
86,2013-04-20 22:17:03.358000,2013-04-20 22:20:04.322000,181.0,2013-04-20 22:18:33.840000
87,2013-04-20 13:51:55.992000,2013-04-20 13:54:38.243000,162.3,2013-04-20 13:53:17.117500
87,2013-04-20 22:06:48.156000,2013-04-20 22:10:17.243000,209.1,2013-04-20 22:08:32.699500
88,2013-04-20 22:16:58.467000,2013-04-20 22:19:43.055000,164.6,2013-04-20 22:18:20.761000
89,2013-04-20 12:11:05.798000,2013-04-20 12:14:16.981000,191.2,2013-04-20 12:12:41.389500
89,2013-04-20 22:11:17.987000,2013-04-20 22:13:56.854000,158.9,2013-04-20 22:12:37.420500
90,2013-04-20 13:47:04.471000,2013-04-20 13:48:46.823000,102.4,2013-04-20 13:47:55.647000
91,2013-04-20 10:40:08.218000,2013-04-20 10:43:01.141000,172.9,2013-04-20 10:41:34.679500
92,2013-04-20 00:12:08.921000,2013-04-20 00:14:44.023000,155.1,2013-04-20 00:13:26.472000
93,2013-04-20 20:39:48.297000,2013-04-20 20:42:38.836000,170.5,2013-04-20 20:41:13.566500
94,2013-04-20 20:39:43.770000,2013-04-20 20:42:38.733000,175.0,2013-04-20 20:41:11.251500
96,2013-04-20 12:14:53.769000,2013-04-20 12:18:39.514000,225.7,2013-04-20 12:16:46.641500
96,2013-04-20 20:33:44.500000,2013-04-20 20:36:42.596000,178.1,2013-04-20 20:35:13.548000
97,2013-04-20 00:12:29.202000,2013-04-20 00:15:30.322000,181.1,2013-04-20 00:13:59.762000
98,2013-04-20 00:13:28.215000,2013-04-20 00:17:03.725000,215.5,2013-04-20 00:15:15.970000
98,2013-04-20 12:05:54.966000,2013-04-20 12:08:38.458000,163.5,2013-04-20 12:07:16.712000
99,2013-04-20 13:49:10.924000,2013-04-20 13:51:49.000000,158.1,2013-04-20 13:50:29.962000
