task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:10:15.833000,2013-04-20 10:13:37.761000,201.9,2013-04-20 10:11:56.797000
1,2013-04-20 11:39:18.760000,2013-04-20 11:42:21.177000,182.4,2013-04-20 11:40:49.968500
2,2013-04-20 10:07:48.017000,2013-04-20 10:11:35.581000,227.6,2013-04-20 10:09:41.799000
2,2013-04-20 20:10:20.488000,2013-04-20 20:13:10.807000,170.3,2013-04-20 20:11:45.647500
3,2013-04-20 23:23:01.656000,2013-04-20 23:26:31.804000,210.1,2013-04-20 23:24:46.730000
4,2013-04-20 11:48:13.390000,2013-04-20 11:50:50.985000,157.6,2013-04-20 11:49:32.187500
4,2013-04-20 20:04:15.106000,2013-04-20 20:06:54.064000,159.0,2013-04-20 20:05:34.585000
5,2013-04-20 11:46:09.431000,2013-04-20 11:49:06.350000,176.9,2013-04-20 11:47:37.890500
5,2013-04-20 20:08:26.651000,2013-04-20 20:08:32.143000,5.5,2013-04-20 20:08:29.397000
7,2013-04-20 13:26:54.832000,2013-04-20 13:29:32.662000,157.8,2013-04-20 13:28:13.747000
7,2013-04-20 20:00:22.092000,2013-04-20 20:03:30.494000,188.4,2013-04-20 20:01:56.293000
8,2013-04-20 11:37:32.557000,2013-04-20 11:37:45.365000,12.8,2013-04-20 11:37:38.961000
10,2013-04-20 10:05:15.217000,2013-04-20 10:08:07.721000,172.5,2013-04-20 10:06:41.469000
11,2013-04-20 10:05:23.701000,2013-04-20 10:08:05.527000,161.8,2013-04-20 10:06:44.614000
12,2013-04-20 13:15:00.349000,2013-04-20 13:17:48.292000,167.9,2013-04-20 13:16:24.320500
14,2013-04-20 13:13:00.551000,2013-04-20 13:16:30.765000,210.2,2013-04-20 13:14:45.658000
15,2013-04-20 13:26:32.275000,2013-04-20 13:29:12.628000,160.4,2013-04-20 13:27:52.451500
15,2013-04-20 20:00:48.759000,2013-04-20 20:03:34.302000,165.5,2013-04-20 20:02:11.530500
16,2013-04-20 11:43:54.360000,2013-04-20 11:46:38.560000,164.2,2013-04-20 11:45:16.460000
16,2013-04-20 21:43:21.284000,2013-04-20 21:46:51.490000,210.2,2013-04-20 21:45:06.387000
17,2013-04-20 13:25:39.934000,2013-04-20 13:29:11.823000,211.9,2013-04-20 13:27:25.878500
17,2013-04-20 15:03:25.569000,2013-04-20 15:04:39.019000,73.4,2013-04-20 15:04:02.294000
17,2013-04-20 19:59:31.610000,2013-04-20 20:02:09.946000,158.3,2013-04-20 20:00:50.778000
18,2013-04-20 11:46:30.759000,2013-04-20 11:50:00.331000,209.6,2013-04-20 11:48:15.545000
18,2013-04-20 20:02:42.876000,2013-04-20 20:06:27.479000,224.6,2013-04-20 20:04:35.177500
19,2013-04-20 11:47:43.034000,2013-04-20 11:50:31.827000,168.8,2013-04-20 11:49:07.430500
19,2013-04-20 20:04:40.822000,2013-04-20 20:07:17.286000,156.5,2013-04-20 20:05:59.054000
20,2013-04-20 11:41:14.248000,2013-04-20 11:44:28.151000,193.9,2013-04-20 11:42:51.199500
20,2013-04-20 21:44:59.474000,2013-04-20 21:48:06.985000,187.5,2013-04-20 21:46:33.229500
21,2013-04-20 23:23:23.750000,2013-04-20 23:26:10.882000,167.1,2013-04-20 23:24:47.316000
22,2013-04-20 21:50:31.838000,2013-04-20 21:51:18.573000,46.7,2013-04-20 21:50:55.205500
24,2013-04-20 10:03:29.186000,2013-04-20 10:06:40.017000,190.8,2013-04-20 10:05:04.601500
25,2013-04-20 20:11:06.478000,2013-04-20 20:13:40.366000,153.9,2013-04-20 20:12:23.422000
26,2013-04-20 11:44:43.863000,2013-04-20 11:47:44.477000,180.6,2013-04-20 11:46:14.170000
26,2013-04-20 21:41:34.490000,2013-04-20 21:41:57.190000,22.7,2013-04-20 21:41:45.840000
27,2013-04-20 13:17:32.290000,2013-04-20 13:20:08.237000,155.9,2013-04-20 13:18:50.263500
27,2013-04-20 23:18:15.032000,2013-04-20 23:20:49.470000,154.4,2013-04-20 23:19:32.251000
