task_id,start_time,end_time,window_length,best_time
1,2013-04-20 08:57:02.153,2013-04-20 09:00:47.215,225.1,2013-04-20 08:58:54.684000
1,2013-04-20 20:41:35.375,2013-04-20 20:45:17.160,221.8,2013-04-20 20:43:26.267500
2,2013-04-20 22:13:58.923,2013-04-20 22:14:58.048,59.1,2013-04-20 22:14:28.485500
3,2013-04-20 15:29:15.520,2013-04-20 15:31:54.193,158.7,2013-04-20 15:30:34.856500
3,2013-04-20 22:03:42.405,2013-04-20 22:06:21.641,159.2,2013-04-20 22:05:02.023000
4,2013-04-20 20:40:49.468,2013-04-20 20:44:03.511,194.0,2013-04-20 20:42:26.489500
5,2013-04-20 13:54:10.621,2013-04-20 13:57:47.482,216.9,2013-04-20 13:55:59.051500
5,2013-04-20 20:30:05.451,2013-04-20 20:32:42.732,157.3,2013-04-20 20:31:24.091500
8,2013-04-20 12:09:13.122,2013-04-20 12:09:44.324,31.2,2013-04-20 12:09:28.723000
8,2013-04-20 22:13:59.704,2013-04-20 22:16:51.014,171.3,2013-04-20 22:15:25.359000
9,2013-04-20 13:49:44.113,2013-04-20 13:52:46.316,182.2,2013-04-20 13:51:15.214500
9,2013-04-20 22:07:42.195,2013-04-20 22:10:53.596,191.4,2013-04-20 22:09:17.895500
10,2013-04-20 10:40:14.327,2013-04-20 10:42:53.665,159.3,2013-04-20 10:41:33.996000
10,2013-04-20 19:01:25.212,2013-04-20 19:01:52.794,27.6,2013-04-20 19:01:39.003000
11,2013-04-20 20:41:19.314,2013-04-20 20:44:40.618,201.3,2013-04-20 20:42:59.966000
12,2013-04-20 10:40:45.461,2013-04-20 10:43:40.143,174.7,2013-04-20 10:42:12.802000
12,2013-04-20 18:57:06.599,2013-04-20 19:00:30.219,203.6,2013-04-20 18:58:48.409000
14,2013-04-20 12:09:45.956,2013-04-20 12:12:26.832,160.9,2013-04-20 12:11:06.394000
14,2013-04-20 22:15:12.153,2013-04-20 22:15:47.261,35.1,2013-04-20 22:15:29.707000
15,2013-04-20 13:52:51.052,2013-04-20 13:56:41.870,230.8,2013-04-20 13:54:46.461000
15,2013-04-20 20:29:32.402,2013-04-20 20:33:15.478,223.1,2013-04-20 20:31:23.940000
16,2013-04-20 12:16:02.703,2013-04-20 12:19:27.531,204.8,2013-04-20 12:17:45.117000
16,2013-04-20 20:33:29.293,2013-04-20 20:36:08.728,159.4,2013-04-20 20:34:49.010500
17,2013-04-20 00:15:09.269,2013-04-20 00:15:15.089,5.8,2013-04-20 00:15:12.179000
18,2013-04-20 13:48:09.849,2013-04-20 13:51:00.052,170.2,2013-04-20 13:49:34.950500
19,2013-04-20 10:36:02.969,2013-04-20 10:39:17.119,194.1,2013-04-20 10:37:40.044000
19,2013-04-20 20:38:38.603,2013-04-20 20:41:13.524,154.9,2013-04-20 20:39:56.063500
20,2013-04-20 13:49:32.886,2013-04-20 13:52:09.217,156.3,2013-04-20 13:50:51.051500
20,2013-04-20 22:09:38.206,2013-04-20 22:10:31.284,53.1,2013-04-20 22:10:04.745000
21,2013-04-20 00:09:42.438,2013-04-20 00:12:23.515,161.1,2013-04-20 00:11:02.976500
21,2013-04-20 13:44:22.561,2013-04-20 13:47:48.722,206.2,2013-04-20 13:46:05.641500
22,2013-04-20 13:50:51.778,2013-04-20 13:53:33.345,161.6,2013-04-20 13:52:12.561500
22,2013-04-20 22:07:25.403,2013-04-20 22:10:01.798,156.4,2013-04-20 22:08:43.600500
23,2013-04-20 00:13:37.948,2013-04-20 00:16:12.291,154.3,2013-04-20 00:14:55.119500
23,2013-04-20 12:07:07.165,2013-04-20 12:08:13.750,66.6,2013-04-20 12:07:40.457500
24,2013-04-20 20:39:49.836,2013-04-20 20:39:58.630,8.8,2013-04-20 20:39:54.233000
25,2013-04-20 12:08:31.510,2013-04-20 12:11:39.492,188.0,2013-04-20 12:10:05.501000
26,2013-04-20 12:18:43.115,2013-04-20 12:18:46.023,2.9,2013-04-20 12:18:44.569000
26,2013-04-20 13:56:46.419,2013-04-20 14:00:32.049,225.6,2013-04-20 13:58:39.234000
26,2013-04-20 18:52:54.316,2013-04-20 18:55:37.790,163.5,2013-04-20 18:54:16.053000
27,2013-04-20 10:38:29.250,2013-04-20 10:41:22.159,172.9,2013-04-20 10:39:55.704500
27,2013-04-20 20:35:33.156,2013-04-20 20:36:12.777,39.6,2013-04-20 20:35:52.966500
28,2013-04-20 22:17:00.567,2013-04-20 22:19:34.565,154.0,2013-04-20 22:18:17.566000
29,2013-04-20 12:10:58.464,2013-04-20 12:13:34.799,156.3,2013-04-20 12:12:16.631500
29,2013-04-20 22:12:30.955,2013-04-20 22:15:07.647,156.7,2013-04-20 22:13:49.301000
30,2013-04-20 20:40:40.300,2013-04-20 20:43:14.615,154.3,2013-04-20 20:41:57.457500
31,2013-04-20 12:15:55.270,2013-04-20 12:18:35.724,160.5,2013-04-20 12:17:15.497000
31,2013-04-20 20:32:50.069,2013-04-20 20:35:33.520,163.5,2013-04-20 20:34:11.794500
32,2013-04-20 00:14:14.870,2013-04-20 00:15:06.043,51.2,2013-04-20 00:14:40.456500
32,2013-04-20 12:05:39.151,2013-04-20 12:08:23.257,164.1,2013-04-20 12:07:01.204000
33,2013-04-20 00:13:13.691,2013-04-20 00:16:14.634,180.9,2013-04-20 00:14:44.162500
34,2013-04-20 12:07:31.002,2013-04-20 12:10:49.982,199.0,2013-04-20 12:09:10.492000
36,2013-04-20 13:54:49.674,2013-04-20 13:58:38.596,228.9,2013-04-20 13:56:44.135000
36,2013-04-20 20:30:04.012,2013-04-20 20:33:10.855,186.8,2013-04-20 20:31:37.433500
37,2013-04-20 20:42:23.038,2013-04-20 20:44:59.861,156.8,2013-04-20 20:43:41.449500
38,2013-04-20 13:54:53.576,2013-04-20 13:57:41.277,167.7,2013-04-20 13:56:17.426500
38,2013-04-20 20:28:27.092,2013-04-20 20:31:19.774,172.7,2013-04-20 20:29:53.433000
39,2013-04-20 15:28:21.136,2013-04-20 15:31:43.917,202.8,2013-04-20 15:30:02.526500
39,2013-04-20 22:04:20.899,2013-04-20 22:07:09.356,168.5,2013-04-20 22:05:45.127500
40,2013-04-20 12:10:59.816,2013-04-20 12:11:42.604,42.8,2013-04-20 12:11:21.210000
41,2013-04-20 13:54:18.451,2013-04-20 13:57:32.001,193.5,2013-04-20 13:55:55.226000
41,2013-04-20 20:28:05.884,2013-04-20 20:30:46.282,160.4,2013-04-20 20:29:26.083000
42,2013-04-20 12:09:43.328,2013-04-20 12:13:19.624,216.3,2013-04-20 12:11:31.476000
42,2013-04-20 22:13:39.898,2013-04-20 22:16:25.091,165.2,2013-04-20 22:15:02.494500
43,2013-04-20 10:38:31.526,2013-04-20 10:41:41.230,189.7,2013-04-20 10:40:06.378000
44,2013-04-20 20:41:10.023,2013-04-20 20:44:27.703,197.7,2013-04-20 20:42:48.863000
45,2013-04-20 13:53:16.114,2013-04-20 13:56:14.496,178.4,2013-04-20 13:54:45.305000
45,2013-04-20 20:28:57.616,2013-04-20 20:32:35.503,217.9,2013-04-20 20:30:46.559500
46,2013-04-20 12:15:37.120,2013-04-20 12:18:31.153,174.0,2013-04-20 12:17:04.136500
46,2013-04-20 20:31:49.154,2013-04-20 20:34:51.325,182.2,2013-04-20 20:33:20.239500
48,2013-04-20 12:16:32.366,2013-04-20 12:19:09.583,157.2,2013-04-20 12:17:50.974500
48,2013-04-20 20:32:19.259,2013-04-20 20:34:56.694,157.4,2013-04-20 20:33:37.976500
49,2013-04-20 12:13:34.161,2013-04-20 12:16:08.940,154.8,2013-04-20 12:14:51.550500
50,2013-04-20 12:21:09.629,2013-04-20 12:24:27.879,198.2,2013-04-20 12:22:48.754000
50,2013-04-20 17:16:52.019,2013-04-20 17:17:29.568,37.5,2013-04-20 17:17:10.793500
50,2013-04-20 18:54:44.313,2013-04-20 18:55:08.283,24.0,2013-04-20 18:54:56.298000
51,2013-04-20 12:11:38.968,2013-04-20 12:14:18.462,159.5,2013-04-20 12:12:58.715000
51,2013-04-20 22:12:14.861,2013-04-20 22:15:01.507,166.6,2013-04-20 22:13:38.184000
52,2013-04-20 13:49:32.457,2013-04-20 13:49:57.874,25.4,2013-04-20 13:49:45.165500
52,2013-04-20 22:08:35.962,2013-04-20 22:11:19.269,163.3,2013-04-20 22:09:57.615500
55,2013-04-20 10:38:48.689,2013-04-20 10:41:33.483,164.8,2013-04-20 10:40:11.086000
56,2013-04-20 00:09:08.635,2013-04-20 00:11:47.186,158.6,2013-04-20 00:10:27.910500
56,2013-04-20 13:45:22.764,2013-04-20 13:48:28.835,186.1,2013-04-20 13:46:55.799500
57,2013-04-20 18:58:47.528,2013-04-20 18:59:12.896,25.4,2013-04-20 18:59:00.212000
58,2013-04-20 20:39:47.178,2013-04-20 20:42:34.655,167.5,2013-04-20 20:41:10.916500
59,2013-04-20 13:47:40.052,2013-04-20 13:50:58.226,198.2,2013-04-20 13:49:19.139000
60,2013-04-20 00:12:15.269,2013-04-20 00:15:38.857,203.6,2013-04-20 00:13:57.063000
61,2013-04-20 00:13:19.159,2013-04-20 00:14:38.353,79.2,2013-04-20 00:13:58.756000
62,2013-04-20 12:13:33.941,2013-04-20 12:17:15.804,221.9,2013-04-20 12:15:24.872500
63,2013-04-20 12:13:48.692,2013-04-20 12:16:30.030,161.3,2013-04-20 12:15:09.361000
64,2013-04-20 13:54:34.295,2013-04-20 13:57:28.086,173.8,2013-04-20 13:56:01.190500
64,2013-04-20 20:28:23.246,2013-04-20 20:31:05.207,162.0,2013-04-20 20:29:44.226500
65,2013-04-20 10:33:51.295,2013-04-20 10:37:05.616,194.3,2013-04-20 10:35:28.455500
66,2013-04-20 12:11:30.386,2013-04-20 12:14:14.356,164.0,2013-04-20 12:12:52.371000
66,2013-04-20 22:12:25.125,2013-04-20 22:15:09.643,164.5,2013-04-20 22:13:47.384000
67,2013-04-20 00:10:27.417,2013-04-20 00:13:52.817,205.4,2013-04-20 00:12:10.117000
68,2013-04-20 12:16:52.433,2013-04-20 12:19:28.394,156.0,2013-04-20 12:18:10.413500
68,2013-04-20 20:32:19.348,2013-04-20 20:35:07.456,168.1,2013-04-20 20:33:43.402000
69,2013-04-20 13:49:49.067,2013-04-20 13:52:35.546,166.5,2013-04-20 13:51:12.306500
69,2013-04-20 22:06:20.574,2013-04-20 22:09:54.449,213.9,2013-04-20 22:08:07.511500
71,2013-04-20 12:17:54.972,2013-04-20 12:20:48.340,173.4,2013-04-20 12:19:21.656000
72,2013-04-20 20:35:52.596,2013-04-20 20:38:47.787,175.2,2013-04-20 20:37:20.191500
73,2013-04-20 20:42:15.819,2013-04-20 20:44:49.812,154.0,2013-04-20 20:43:32.815500
74,2013-04-20 12:14:18.586,2013-04-20 12:17:29.584,191.0,2013-04-20 12:15:54.085000
76,2013-04-20 20:42:20.423,2013-04-20 20:43:44.926,84.5,2013-04-20 20:43:02.674500
77,2013-04-20 13:56:26.118,2013-04-20 13:59:51.614,205.5,2013-04-20 13:58:08.866000
77,2013-04-20 18:52:19.788,2013-04-20 18:55:21.977,182.2,2013-04-20 18:53:50.882500
78,2013-04-20 12:12:47.377,2013-04-20 12:15:58.728,191.4,2013-04-20 12:14:23.052500
79,2013-04-20 08:55:50.790,2013-04-20 08:59:02.751,192.0,2013-04-20 08:57:26.770500
79,2013-04-20 20:43:12.515,2013-04-20 20:45:48.991,156.5,2013-04-20 20:44:30.753000
80,2013-04-20 13:51:33.932,2013-04-20 13:54:10.741,156.8,2013-04-20 13:52:52.336500
80,2013-04-20 22:06:56.109,2013-04-20 22:09:52.232,176.1,2013-04-20 22:08:24.170500
82,2013-04-20 12:19:20.016,2013-04-20 12:22:42.557,202.5,2013-04-20 12:21:01.286500
82,2013-04-20 18:55:15.809,2013-04-20 18:57:59.228,163.4,2013-04-20 18:56:37.518500
