task_id,start_time,end_time,window_length,best_time
0,2013-04-20 21:36:34.856,2013-04-20 21:39:52.412,197.6,2013-04-20 21:38:13.634000
1,2013-04-20 13:19:16.068,2013-04-20 13:23:04.293,228.2,2013-04-20 13:21:10.180500
2,2013-04-20 10:10:15.833,2013-04-20 10:13:37.761,201.9,2013-04-20 10:11:56.797000
3,2013-04-20 11:39:20.859,2013-04-20 11:41:58.138,157.3,2013-04-20 11:40:39.498500
4,2013-04-20 13:22:09.786,2013-04-20 13:24:54.016,164.2,2013-04-20 13:23:31.901000
4,2013-04-20 21:38:19.581,2013-04-20 21:41:05.273,165.7,2013-04-20 21:39:42.427000
5,2013-04-20 13:13:58.175,2013-04-20 13:16:45.561,167.4,2013-04-20 13:15:21.868000
6,2013-04-20 14:58:45.204,2013-04-20 15:00:25.302,100.1,2013-04-20 14:59:35.253000
6,2013-04-20 21:39:24.552,2013-04-20 21:39:42.273,17.7,2013-04-20 21:39:33.412500
7,2013-04-20 11:40:50.697,2013-04-20 11:41:04.371,13.7,2013-04-20 11:40:57.534000
7,2013-04-20 21:45:42.451,2013-04-20 21:48:29.387,166.9,2013-04-20 21:47:05.919000
8,2013-04-20 13:24:00.849,2013-04-20 13:26:40.778,159.9,2013-04-20 13:25:20.813500
8,2013-04-20 21:37:57.789,2013-04-20 21:38:25.387,27.6,2013-04-20 21:38:11.588000
9,2013-04-20 11:41:30.517,2013-04-20 11:44:11.035,160.5,2013-04-20 11:42:50.776000
9,2013-04-20 21:45:59.783,2013-04-20 21:47:18.933,79.2,2013-04-20 21:46:39.358000
10,2013-04-20 13:24:28.585,2013-04-20 13:27:11.171,162.6,2013-04-20 13:25:49.878000
11,2013-04-20 11:44:31.313,2013-04-20 11:48:17.359,226.0,2013-04-20 11:46:24.336000
11,2013-04-20 21:41:02.731,2013-04-20 21:41:53.128,50.4,2013-04-20 21:41:27.929500
12,2013-04-20 10:09:24.958,2013-04-20 10:12:03.112,158.2,2013-04-20 10:10:44.035000
12,2013-04-20 20:08:38.385,2013-04-20 20:12:04.650,206.3,2013-04-20 20:10:21.517500
13,2013-04-20 13:18:52.015,2013-04-20 13:21:27.022,155.0,2013-04-20 13:20:09.518500
13,2013-04-20 23:17:19.215,2013-04-20 23:20:59.212,220.0,2013-04-20 23:19:09.213500
14,2013-04-20 13:21:16.101,2013-04-20 13:21:50.109,34.0,2013-04-20 13:21:33.105000
14,2013-04-20 21:40:13.834,2013-04-20 21:42:54.143,160.3,2013-04-20 21:41:33.988500
15,2013-04-20 11:40:19.724,2013-04-20 11:43:57.511,217.8,2013-04-20 11:42:08.617500
16,2013-04-20 13:21:29.973,2013-04-20 13:24:38.839,188.9,2013-04-20 13:23:04.406000
16,2013-04-20 21:37:42.317,2013-04-20 21:41:01.767,199.4,2013-04-20 21:39:22.042000
18,2013-04-20 11:47:18.506,2013-04-20 11:50:32.050,193.5,2013-04-20 11:48:55.278000
18,2013-04-20 20:03:13.748,2013-04-20 20:06:05.674,171.9,2013-04-20 20:04:39.711000
19,2013-04-20 11:48:34.933,2013-04-20 11:52:03.288,208.4,2013-04-20 11:50:19.110500
19,2013-04-20 20:02:40.862,2013-04-20 20:05:47.475,186.6,2013-04-20 20:04:14.168500
20,2013-04-20 20:11:45.195,2013-04-20 20:15:10.642,205.4,2013-04-20 20:13:27.918500
21,2013-04-20 10:09:21.967,2013-04-20 10:12:23.273,181.3,2013-04-20 10:10:52.620000
21,2013-04-20 20:08:47.393,2013-04-20 20:09:51.821,64.4,2013-04-20 20:09:19.607000
22,2013-04-20 11:39:18.760,2013-04-20 11:42:21.177,182.4,2013-04-20 11:40:49.968500
23,2013-04-20 13:15:09.059,2013-04-20 13:17:14.755,125.7,2013-04-20 13:16:11.907000
23,2013-04-20 23:19:58.699,2013-04-20 23:23:18.945,200.2,2013-04-20 23:21:38.822000
24,2013-04-20 11:49:32.693,2013-04-20 11:52:21.135,168.4,2013-04-20 11:50:56.914000
25,2013-04-20 15:03:02.582,2013-04-20 15:06:32.130,209.5,2013-04-20 15:04:47.356000
25,2013-04-20 19:58:56.039,2013-04-20 20:01:38.920,162.9,2013-04-20 20:00:17.479500
26,2013-04-20 21:40:40.695,2013-04-20 21:41:43.482,62.8,2013-04-20 21:41:12.088500
27,2013-04-20 14:58:27.313,2013-04-20 15:01:53.482,206.2,2013-04-20 15:00:10.397500
28,2013-04-20 11:41:33.210,2013-04-20 11:44:28.331,175.1,2013-04-20 11:43:00.770500
28,2013-04-20 21:43:05.345,2013-04-20 21:43:22.075,16.7,2013-04-20 21:43:13.710000
29,2013-04-20 13:17:15.303,2013-04-20 13:20:23.401,188.1,2013-04-20 13:18:49.352000
29,2013-04-20 23:19:07.962,2013-04-20 23:21:49.171,161.2,2013-04-20 23:20:28.566500
30,2013-04-20 13:22:21.150,2013-04-20 13:24:57.353,156.2,2013-04-20 13:23:39.251500
30,2013-04-20 21:38:42.765,2013-04-20 21:41:21.944,159.2,2013-04-20 21:40:02.354500
31,2013-04-20 10:07:48.017,2013-04-20 10:11:35.581,227.6,2013-04-20 10:09:41.799000
31,2013-04-20 20:10:20.488,2013-04-20 20:13:10.807,170.3,2013-04-20 20:11:45.647500
32,2013-04-20 21:48:34.815,2013-04-20 21:51:16.767,162.0,2013-04-20 21:49:55.791000
33,2013-04-20 11:46:18.488,2013-04-20 11:50:06.911,228.4,2013-04-20 11:48:12.699500
33,2013-04-20 20:02:27.246,2013-04-20 20:03:31.801,64.6,2013-04-20 20:02:59.523500
34,2013-04-20 21:47:31.753,2013-04-20 21:50:48.227,196.5,2013-04-20 21:49:09.990000
35,2013-04-20 11:42:14.772,2013-04-20 11:44:54.231,159.5,2013-04-20 11:43:34.501500
35,2013-04-20 21:44:19.129,2013-04-20 21:47:03.523,164.4,2013-04-20 21:45:41.326000
36,2013-04-20 13:24:18.478,2013-04-20 13:26:55.262,156.8,2013-04-20 13:25:36.870000
38,2013-04-20 14:58:50.322,2013-04-20 15:02:09.762,199.4,2013-04-20 15:00:30.042000
39,2013-04-20 11:47:00.184,2013-04-20 11:50:12.534,192.4,2013-04-20 11:48:36.359000
39,2013-04-20 20:03:07.945,2013-04-20 20:06:20.011,192.1,2013-04-20 20:04:43.978000
40,2013-04-20 20:02:07.975,2013-04-20 20:05:11.224,183.2,2013-04-20 20:03:39.599500
41,2013-04-20 23:23:01.656,2013-04-20 23:26:31.804,210.1,2013-04-20 23:24:46.730000
42,2013-04-20 14:59:31.540,2013-04-20 15:02:10.491,159.0,2013-04-20 15:00:51.015500
42,2013-04-20 21:34:39.840,2013-04-20 21:38:22.845,223.0,2013-04-20 21:36:31.342500
43,2013-04-20 11:47:36.078,2013-04-20 11:50:35.174,179.1,2013-04-20 11:49:05.626000
43,2013-04-20 20:04:51.938,2013-04-20 20:07:28.297,156.4,2013-04-20 20:06:10.117500
44,2013-04-20 15:02:30.130,2013-04-20 15:05:10.930,160.8,2013-04-20 15:03:50.530000
44,2013-04-20 19:57:34.268,2013-04-20 20:00:45.510,191.2,2013-04-20 19:59:09.889000
45,2013-04-20 11:37:12.431,2013-04-20 11:40:47.029,214.6,2013-04-20 11:38:59.730000
45,2013-04-20 23:23:09.933,2013-04-20 23:26:09.863,179.9,2013-04-20 23:24:39.898000
46,2013-04-20 11:46:55.179,2013-04-20 11:50:15.175,200.0,2013-04-20 11:48:35.177000
46,2013-04-20 20:03:01.007,2013-04-20 20:06:15.883,194.9,2013-04-20 20:04:38.445000
47,2013-04-20 11:40:36.487,2013-04-20 11:40:45.741,9.3,2013-04-20 11:40:41.114000
47,2013-04-20 21:45:43.522,2013-04-20 21:48:41.265,177.7,2013-04-20 21:47:12.393500
48,2013-04-20 21:47:41.244,2013-04-20 21:50:35.098,173.9,2013-04-20 21:49:08.171000
49,2013-04-20 14:57:55.534,2013-04-20 15:01:15.277,199.7,2013-04-20 14:59:35.405500
49,2013-04-20 23:13:27.053,2013-04-20 23:17:14.398,227.3,2013-04-20 23:15:20.725500
50,2013-04-20 11:50:41.511,2013-04-20 11:50:58.650,17.1,2013-04-20 11:50:50.080500
50,2013-04-20 13:28:47.020,2013-04-20 13:32:24.406,217.4,2013-04-20 13:30:35.713000
50,2013-04-20 18:24:39.317,2013-04-20 18:27:16.874,157.6,2013-04-20 18:25:58.095500
51,2013-04-20 13:19:17.273,2013-04-20 13:21:53.599,156.3,2013-04-20 13:20:35.436000
51,2013-04-20 23:16:44.288,2013-04-20 23:16:55.031,10.7,2013-04-20 23:16:49.659500
52,2013-04-20 13:23:10.096,2013-04-20 13:26:13.303,183.2,2013-04-20 13:24:41.699500
52,2013-04-20 21:38:58.780,2013-04-20 21:42:14.737,196.0,2013-04-20 21:40:36.758500
53,2013-04-20 23:21:24.934,2013-04-20 23:25:00.609,215.7,2013-04-20 23:23:12.771500
54,2013-04-20 11:39:00.177,2013-04-20 11:41:53.763,173.6,2013-04-20 11:40:26.970000
55,2013-04-20 10:06:54.865,2013-04-20 10:10:24.611,209.7,2013-04-20 10:08:39.738000
55,2013-04-20 20:08:00.180,2013-04-20 20:08:27.736,27.6,2013-04-20 20:08:13.958000
56,2013-04-20 20:13:05.621,2013-04-20 20:16:25.997,200.4,2013-04-20 20:14:45.809000
57,2013-04-20 15:01:32.098,2013-04-20 15:05:10.068,218.0,2013-04-20 15:03:21.083000
57,2013-04-20 21:35:55.681,2013-04-20 21:39:37.411,221.7,2013-04-20 21:37:46.546000
58,2013-04-20 23:23:16.144,2013-04-20 23:25:53.216,157.1,2013-04-20 23:24:34.680000
59,2013-04-20 11:48:13.390,2013-04-20 11:50:50.985,157.6,2013-04-20 11:49:32.187500
59,2013-04-20 20:04:15.106,2013-04-20 20:06:54.064,159.0,2013-04-20 20:05:34.585000
60,2013-04-20 21:45:10.310,2013-04-20 21:45:18.255,7.9,2013-04-20 21:45:14.282500
61,2013-04-20 11:45:39.563,2013-04-20 11:49:29.444,229.9,2013-04-20 11:47:34.503500
61,2013-04-20 20:08:40.832,2013-04-20 20:09:07.555,26.7,2013-04-20 20:08:54.193500
63,2013-04-20 11:47:03.751,2013-04-20 11:50:34.299,210.5,2013-04-20 11:48:49.025000
63,2013-04-20 20:02:58.528,2013-04-20 20:05:58.719,180.2,2013-04-20 20:04:28.623500
64,2013-04-20 15:00:50.913,2013-04-20 15:03:41.392,170.5,2013-04-20 15:02:16.152500
64,2013-04-20 21:34:39.848,2013-04-20 21:37:22.511,162.7,2013-04-20 21:36:01.179500
65,2013-04-20 13:26:22.101,2013-04-20 13:29:46.940,204.8,2013-04-20 13:28:04.520500
65,2013-04-20 20:01:32.770,2013-04-20 20:04:23.034,170.3,2013-04-20 20:02:57.902000
