task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:37:11.984,2013-04-20 13:40:43.245,211.3,2013-04-20 13:38:57.614500
0,2013-04-20 21:50:50.515,2013-04-20 21:51:18.389,27.9,2013-04-20 21:51:04.452000
2,2013-04-20 10:24:07.077,2013-04-20 10:26:50.278,163.2,2013-04-20 10:25:28.677500
3,2013-04-20 11:52:39.155,2013-04-20 11:56:08.206,209.1,2013-04-20 11:54:23.680500
4,2013-04-20 13:36:04.778,2013-04-20 13:38:44.572,159.8,2013-04-20 13:37:24.675000
4,2013-04-20 21:53:07.396,2013-04-20 21:55:45.432,158.0,2013-04-20 21:54:26.414000
5,2013-04-20 13:27:19.732,2013-04-20 13:29:13.392,113.7,2013-04-20 13:28:16.562000
6,2013-04-20 21:50:42.888,2013-04-20 21:54:04.046,201.2,2013-04-20 21:52:23.467000
7,2013-04-20 22:00:30.763,2013-04-20 22:03:11.837,161.1,2013-04-20 22:01:51.300000
8,2013-04-20 13:37:41.272,2013-04-20 13:40:48.079,186.8,2013-04-20 13:39:14.675500
9,2013-04-20 11:55:11.238,2013-04-20 11:57:57.586,166.3,2013-04-20 11:56:34.412000
9,2013-04-20 21:58:43.470,2013-04-20 22:01:33.447,170.0,2013-04-20 22:00:08.458500
10,2013-04-20 13:38:08.189,2013-04-20 13:41:19.522,191.3,2013-04-20 13:39:43.855500
10,2013-04-20 20:14:47.105,2013-04-20 20:18:30.358,223.3,2013-04-20 20:16:38.731500
11,2013-04-20 11:58:38.473,2013-04-20 12:01:33.566,175.1,2013-04-20 12:00:06.019500
12,2013-04-20 10:22:38.217,2013-04-20 10:25:58.090,199.9,2013-04-20 10:24:18.153500
13,2013-04-20 13:32:32.443,2013-04-20 13:35:34.855,182.4,2013-04-20 13:34:03.649000
14,2013-04-20 21:54:56.271,2013-04-20 21:57:39.802,163.5,2013-04-20 21:56:18.036500
15,2013-04-20 11:54:28.775,2013-04-20 11:57:14.302,165.5,2013-04-20 11:55:51.538500
15,2013-04-20 22:01:24.490,2013-04-20 22:01:43.955,19.5,2013-04-20 22:01:34.222500
16,2013-04-20 13:35:36.364,2013-04-20 13:38:16.470,160.1,2013-04-20 13:36:56.417000
16,2013-04-20 21:52:45.839,2013-04-20 21:55:28.673,162.8,2013-04-20 21:54:07.256000
18,2013-04-20 12:01:15.637,2013-04-20 12:03:58.057,162.4,2013-04-20 12:02:36.847000
18,2013-04-20 20:17:55.521,2013-04-20 20:20:31.926,156.4,2013-04-20 20:19:13.723500
19,2013-04-20 12:02:33.677,2013-04-20 12:05:26.035,172.4,2013-04-20 12:03:59.856000
19,2013-04-20 20:16:47.614,2013-04-20 20:18:18.707,91.1,2013-04-20 20:17:33.160500
20,2013-04-20 20:26:45.216,2013-04-20 20:29:22.237,157.0,2013-04-20 20:28:03.726500
21,2013-04-20 10:22:25.536,2013-04-20 10:23:18.236,52.7,2013-04-20 10:22:51.886000
22,2013-04-20 11:53:14.861,2013-04-20 11:55:51.865,157.0,2013-04-20 11:54:33.363000
23,2013-04-20 23:35:17.054,2013-04-20 23:37:52.898,155.8,2013-04-20 23:36:34.976000
24,2013-04-20 12:02:59.415,2013-04-20 12:06:22.752,203.3,2013-04-20 12:04:41.083500
24,2013-04-20 18:44:09.308,2013-04-20 18:44:09.879,0.6,2013-04-20 18:44:09.593500
25,2013-04-20 13:38:54.997,2013-04-20 13:42:33.441,218.4,2013-04-20 13:40:44.219000
25,2013-04-20 15:16:54.384,2013-04-20 15:18:46.344,112.0,2013-04-20 15:17:50.364000
25,2013-04-20 20:13:31.548,2013-04-20 20:16:09.204,157.7,2013-04-20 20:14:50.376000
26,2013-04-20 11:58:33.480,2013-04-20 12:01:53.374,199.9,2013-04-20 12:00:13.427000
27,2013-04-20 15:12:07.847,2013-04-20 15:12:14.756,6.9,2013-04-20 15:12:11.301500
27,2013-04-20 21:53:50.461,2013-04-20 21:54:08.564,18.1,2013-04-20 21:53:59.512500
28,2013-04-20 11:55:25.158,2013-04-20 11:58:02.961,157.8,2013-04-20 11:56:44.059500
28,2013-04-20 21:58:22.781,2013-04-20 22:01:11.930,169.1,2013-04-20 21:59:47.355500
29,2013-04-20 13:30:35.102,2013-04-20 13:30:40.233,5.1,2013-04-20 13:30:37.667500
29,2013-04-20 23:33:33.549,2013-04-20 23:37:12.446,218.9,2013-04-20 23:35:22.997500
30,2013-04-20 13:36:06.123,2013-04-20 13:38:59.432,173.3,2013-04-20 13:37:32.777500
30,2013-04-20 21:53:24.089,2013-04-20 21:56:07.859,163.8,2013-04-20 21:54:45.974000
31,2013-04-20 20:24:21.155,2013-04-20 20:25:28.000,66.8,2013-04-20 20:24:54.577500
32,2013-04-20 10:15:17.032,2013-04-20 10:18:44.243,207.2,2013-04-20 10:17:00.637500
32,2013-04-20 22:03:18.143,2013-04-20 22:06:04.819,166.7,2013-04-20 22:04:41.481000
33,2013-04-20 12:00:23.582,2013-04-20 12:03:23.867,180.3,2013-04-20 12:01:53.724500
33,2013-04-20 20:17:27.657,2013-04-20 20:20:31.116,183.5,2013-04-20 20:18:59.386500
34,2013-04-20 10:16:56.714,2013-04-20 10:20:20.156,203.4,2013-04-20 10:18:38.435000
35,2013-04-20 11:55:34.325,2013-04-20 11:59:03.615,209.3,2013-04-20 11:57:18.970000
35,2013-04-20 21:59:05.245,2013-04-20 22:01:47.575,162.3,2013-04-20 22:00:26.410000
36,2013-04-20 13:38:04.149,2013-04-20 13:40:56.074,171.9,2013-04-20 13:39:30.111500
36,2013-04-20 20:14:17.915,2013-04-20 20:14:18.795,0.9,2013-04-20 20:14:18.355000
37,2013-04-20 10:18:47.322,2013-04-20 10:22:33.574,226.3,2013-04-20 10:20:40.448000
38,2013-04-20 15:12:32.286,2013-04-20 15:13:11.943,39.7,2013-04-20 15:12:52.114500
38,2013-04-20 21:50:10.966,2013-04-20 21:53:48.446,217.5,2013-04-20 21:51:59.706000
39,2013-04-20 12:00:57.258,2013-04-20 12:03:38.846,161.6,2013-04-20 12:02:18.052000
39,2013-04-20 20:17:58.665,2013-04-20 20:20:38.823,160.2,2013-04-20 20:19:18.744000
