task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:53:01.266,2013-04-20 13:55:51.352,170.1,2013-04-20 13:54:26.309000
0,2013-04-20 20:27:38.664,2013-04-20 20:31:33.173,234.5,2013-04-20 20:29:35.918500
1,2013-04-20 22:09:41.228,2013-04-20 22:13:01.569,200.3,2013-04-20 22:11:21.398500
2,2013-04-20 10:39:58.972,2013-04-20 10:42:43.816,164.8,2013-04-20 10:41:21.394000
3,2013-04-20 22:14:29.622,2013-04-20 22:15:19.997,50.4,2013-04-20 22:14:54.809500
4,2013-04-20 13:51:22.072,2013-04-20 13:54:32.623,190.6,2013-04-20 13:52:57.347500
4,2013-04-20 22:07:30.773,2013-04-20 22:10:40.910,190.1,2013-04-20 22:09:05.841500
5,2013-04-20 00:11:04.348,2013-04-20 00:14:18.149,193.8,2013-04-20 00:12:41.248500
6,2013-04-20 13:50:08.148,2013-04-20 13:50:28.401,20.3,2013-04-20 13:50:18.274500
6,2013-04-20 22:05:42.584,2013-04-20 22:08:27.895,165.3,2013-04-20 22:07:05.239500
7,2013-04-20 22:14:42.679,2013-04-20 22:18:23.196,220.5,2013-04-20 22:16:32.937500
8,2013-04-20 13:52:51.781,2013-04-20 13:54:48.422,116.6,2013-04-20 13:53:50.101500
8,2013-04-20 20:29:35.544,2013-04-20 20:33:15.761,220.2,2013-04-20 20:31:25.652500
9,2013-04-20 12:10:24.677,2013-04-20 12:12:12.100,107.4,2013-04-20 12:11:18.388500
9,2013-04-20 22:13:30.831,2013-04-20 22:16:10.292,159.5,2013-04-20 22:14:50.561500
10,2013-04-20 13:53:19.135,2013-04-20 13:54:37.279,78.1,2013-04-20 13:53:58.207000
10,2013-04-20 20:30:00.814,2013-04-20 20:33:01.786,181.0,2013-04-20 20:31:31.300000
11,2013-04-20 12:14:29.689,2013-04-20 12:17:06.318,156.6,2013-04-20 12:15:48.003500
13,2013-04-20 13:47:33.557,2013-04-20 13:47:50.077,16.5,2013-04-20 13:47:41.817000
14,2013-04-20 22:09:11.722,2013-04-20 22:12:43.694,212.0,2013-04-20 22:10:57.708000
15,2013-04-20 12:10:12.262,2013-04-20 12:12:58.610,166.3,2013-04-20 12:11:35.436000
15,2013-04-20 22:12:53.381,2013-04-20 22:15:50.945,177.6,2013-04-20 22:14:22.163000
