task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:45:43.907000,2013-04-20 13:48:38.727000,174.8,2013-04-20 13:47:11.317000
0,2013-04-20 22:02:43.124000,2013-04-20 22:05:39.593000,176.5,2013-04-20 22:04:11.358500
1,2013-04-20 00:03:26.076000,2013-04-20 00:03:37.236000,11.2,2013-04-20 00:03:31.656000
1,2013-04-20 23:44:25.392000,2013-04-20 23:44:33.531000,8.1,2013-04-20 23:44:29.461500
2,2013-04-20 22:00:41.754000,2013-04-20 22:03:38.012000,176.3,2013-04-20 22:02:09.883000
3,2013-04-20 22:09:59.682000,2013-04-20 22:13:16.763000,197.1,2013-04-20 22:11:38.222500
4,2013-04-20 13:47:41.885000,2013-04-20 13:51:20.395000,218.5,2013-04-20 13:49:31.140000
4,2013-04-20 20:24:47.949000,2013-04-20 20:28:03.222000,195.3,2013-04-20 20:26:25.585500
5,2013-04-20 12:08:34.193000,2013-04-20 12:11:10.446000,156.3,2013-04-20 12:09:52.319500
6,2013-04-20 22:04:26.769000,2013-04-20 22:07:39.721000,193.0,2013-04-20 22:06:03.245000
7,2013-04-20 12:04:21.187000,2013-04-20 12:06:57.191000,156.0,2013-04-20 12:05:39.189000
7,2013-04-20 22:07:46.366000,2013-04-20 22:11:07.034000,200.7,2013-04-20 22:09:26.700000
8,2013-04-20 10:28:41.930000,2013-04-20 10:32:15.561000,213.6,2013-04-20 10:30:28.745500
9,2013-04-20 12:11:04.417000,2013-04-20 12:13:41.245000,156.8,2013-04-20 12:12:22.831000
9,2013-04-20 20:27:34.849000,2013-04-20 20:30:22.911000,168.1,2013-04-20 20:28:58.880000
10,2013-04-20 00:03:58.842000,2013-04-20 00:06:46.091000,167.2,2013-04-20 00:05:22.466500
10,2013-04-20 23:44:58.474000,2013-04-20 23:47:45.564000,167.1,2013-04-20 23:46:22.019000
11,2013-04-20 13:48:51.467000,2013-04-20 13:52:03.849000,192.4,2013-04-20 13:50:27.658000
11,2013-04-20 15:26:32.904000,2013-04-20 15:26:33.769000,0.9,2013-04-20 15:26:33.336500
11,2013-04-20 20:23:12.579000,2013-04-20 20:25:56.601000,164.0,2013-04-20 20:24:34.590000
12,2013-04-20 12:08:35.591000,2013-04-20 12:11:22.920000,167.3,2013-04-20 12:09:59.255500
13,2013-04-20 22:00:02.120000,2013-04-20 22:03:38.803000,216.7,2013-04-20 22:01:50.461500
14,2013-04-20 12:05:03.235000,2013-04-20 12:08:00.718000,177.5,2013-04-20 12:06:31.976500
14,2013-04-20 22:08:15.789000,2013-04-20 22:10:52.985000,157.2,2013-04-20 22:09:34.387000
15,2013-04-20 13:45:40.048000,2013-04-20 13:48:59.911000,199.9,2013-04-20 13:47:19.979500
15,2013-04-20 22:02:55.748000,2013-04-20 22:06:05.711000,190.0,2013-04-20 22:04:30.729500
17,2013-04-20 10:25:26.749000,2013-04-20 10:28:11.597000,164.8,2013-04-20 10:26:49.173000
17,2013-04-20 22:12:44.017000,2013-04-20 22:16:14.264000,210.2,2013-04-20 22:14:29.140500
18,2013-04-20 12:10:19.771000,2013-04-20 12:12:58.949000,159.2,2013-04-20 12:11:39.360000
18,2013-04-20 20:27:23.914000,2013-04-20 20:30:07.515000,163.6,2013-04-20 20:28:45.714500
19,2013-04-20 10:27:04.856000,2013-04-20 10:29:48.231000,163.4,2013-04-20 10:28:26.543500
20,2013-04-20 13:47:40.368000,2013-04-20 13:50:53.371000,193.0,2013-04-20 13:49:16.869500
20,2013-04-20 20:24:20.209000,2013-04-20 20:27:52.613000,212.4,2013-04-20 20:26:06.411000
21,2013-04-20 12:10:45.546000,2013-04-20 12:13:22.778000,157.2,2013-04-20 12:12:04.162000
21,2013-04-20 20:27:44.895000,2013-04-20 20:30:23.871000,159.0,2013-04-20 20:29:04.383000
22,2013-04-20 12:10:40.925000,2013-04-20 12:13:56.464000,195.5,2013-04-20 12:12:18.694500
22,2013-04-20 20:26:39.249000,2013-04-20 20:29:19.206000,160.0,2013-04-20 20:27:59.227500
23,2013-04-20 00:07:08.618000,2013-04-20 00:09:53.563000,164.9,2013-04-20 00:08:31.090500
23,2013-04-20 11:59:21.117000,2013-04-20 12:02:11.228000,170.1,2013-04-20 12:00:46.172500
24,2013-04-20 15:22:59.648000,2013-04-20 15:26:23.463000,203.8,2013-04-20 15:24:41.555500
24,2013-04-20 21:59:39.441000,2013-04-20 22:02:26.424000,167.0,2013-04-20 22:01:02.932500
25,2013-04-20 20:28:46.353000,2013-04-20 20:32:10.136000,203.8,2013-04-20 20:30:28.244500
26,2013-04-20 15:26:05.706000,2013-04-20 15:29:14.000000,188.3,2013-04-20 15:27:39.853000
26,2013-04-20 20:22:08.071000,2013-04-20 20:24:50.758000,162.7,2013-04-20 20:23:29.414500
27,2013-04-20 12:01:12.378000,2013-04-20 12:03:50.474000,158.1,2013-04-20 12:02:31.426000
28,2013-04-20 12:10:44.547000,2013-04-20 12:13:20.763000,156.2,2013-04-20 12:12:02.655000
28,2013-04-20 20:27:39.760000,2013-04-20 20:30:18.187000,158.4,2013-04-20 20:28:58.973500
29,2013-04-20 10:25:09.476000,2013-04-20 10:28:49.797000,220.3,2013-04-20 10:26:59.636500
29,2013-04-20 22:12:05.981000,2013-04-20 22:15:16.778000,190.8,2013-04-20 22:13:41.379500
32,2013-04-20 12:02:08.100000,2013-04-20 12:05:08.816000,180.7,2013-04-20 12:03:38.458000
33,2013-04-20 10:30:41.389000,2013-04-20 10:33:18.315000,156.9,2013-04-20 10:31:59.852000
33,2013-04-20 20:32:59.997000,2013-04-20 20:35:37.200000,157.2,2013-04-20 20:34:18.598500
34,2013-04-20 08:49:58.029000,2013-04-20 08:53:40.598000,222.6,2013-04-20 08:51:49.313500
34,2013-04-20 20:37:45.117000,2013-04-20 20:40:33.438000,168.3,2013-04-20 20:39:09.277500
35,2013-04-20 13:47:13.570000,2013-04-20 13:50:48.998000,215.4,2013-04-20 13:49:01.284000
35,2013-04-20 20:22:20.983000,2013-04-20 20:25:54.192000,213.2,2013-04-20 20:24:07.587500
36,2013-04-20 12:05:16.680000,2013-04-20 12:08:42.660000,206.0,2013-04-20 12:06:59.670000
36,2013-04-20 22:06:24.669000,2013-04-20 22:09:05.842000,161.2,2013-04-20 22:07:45.255500
37,2013-04-20 20:30:05.919000,2013-04-20 20:32:48.287000,162.4,2013-04-20 20:31:27.103000
38,2013-04-20 12:09:27.670000,2013-04-20 12:12:37.921000,190.3,2013-04-20 12:11:02.795500
38,2013-04-20 20:26:33.108000,2013-04-20 20:30:00.935000,207.8,2013-04-20 20:28:17.021500
39,2013-04-20 12:15:11.122000,2013-04-20 12:15:40.258000,29.1,2013-04-20 12:15:25.690000
39,2013-04-20 20:25:12.853000,2013-04-20 20:26:33.054000,80.2,2013-04-20 20:25:52.953500
40,2013-04-20 12:09:54.256000,2013-04-20 12:12:59.263000,185.0,2013-04-20 12:11:26.759500
40,2013-04-20 20:26:48.024000,2013-04-20 20:29:45.978000,178.0,2013-04-20 20:28:17.001000
41,2013-04-20 22:10:43.854000,2013-04-20 22:13:54.729000,190.9,2013-04-20 22:12:19.291500
42,2013-04-20 10:31:36.646000,2013-04-20 10:32:12.320000,35.7,2013-04-20 10:31:54.483000
