task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:51:22.072000,2013-04-20 13:54:32.623000,190.6,2013-04-20 13:52:57.347500
0,2013-04-20 22:07:30.773000,2013-04-20 22:10:40.910000,190.1,2013-04-20 22:09:05.841500
1,2013-04-20 00:11:04.348000,2013-04-20 00:14:18.149000,193.8,2013-04-20 00:12:41.248500
2,2013-04-20 13:50:08.148000,2013-04-20 13:50:28.401000,20.3,2013-04-20 13:50:18.274500
2,2013-04-20 22:05:42.584000,2013-04-20 22:08:27.895000,165.3,2013-04-20 22:07:05.239500
3,2013-04-20 22:14:42.679000,2013-04-20 22:18:23.196000,220.5,2013-04-20 22:16:32.937500
4,2013-04-20 13:53:19.135000,2013-04-20 13:54:37.279000,78.1,2013-04-20 13:53:58.207000
4,2013-04-20 20:30:00.814000,2013-04-20 20:33:01.786000,181.0,2013-04-20 20:31:31.300000
5,2013-04-20 12:14:29.689000,2013-04-20 12:17:06.318000,156.6,2013-04-20 12:15:48.003500
6,2013-04-20 22:09:11.722000,2013-04-20 22:12:43.694000,212.0,2013-04-20 22:10:57.708000
7,2013-04-20 12:10:12.262000,2013-04-20 12:12:58.610000,166.3,2013-04-20 12:11:35.436000
7,2013-04-20 22:12:53.381000,2013-04-20 22:15:50.945000,177.6,2013-04-20 22:14:22.163000
8,2013-04-20 10:35:02.537000,2013-04-20 10:38:06.644000,184.1,2013-04-20 10:36:34.590500
9,2013-04-20 12:16:57.196000,2013-04-20 12:19:39.796000,162.6,2013-04-20 12:18:18.496000
9,2013-04-20 20:32:34.058000,2013-04-20 20:35:33.048000,179.0,2013-04-20 20:34:03.553000
10,2013-04-20 00:11:03.433000,2013-04-20 00:14:14.842000,191.4,2013-04-20 00:12:39.137500
11,2013-04-20 13:54:41.589000,2013-04-20 13:57:42.138000,180.5,2013-04-20 13:56:11.863500
11,2013-04-20 20:28:14.279000,2013-04-20 20:31:03.814000,169.5,2013-04-20 20:29:39.046500
12,2013-04-20 12:14:36.048000,2013-04-20 12:17:13.208000,157.2,2013-04-20 12:15:54.628000
13,2013-04-20 22:05:06.755000,2013-04-20 22:08:25.821000,199.1,2013-04-20 22:06:46.288000
14,2013-04-20 12:10:47.810000,2013-04-20 12:14:09.207000,201.4,2013-04-20 12:12:28.508500
14,2013-04-20 22:13:09.477000,2013-04-20 22:15:49.291000,159.8,2013-04-20 22:14:29.384000
15,2013-04-20 13:51:16.190000,2013-04-20 13:54:56.558000,220.4,2013-04-20 13:53:06.374000
15,2013-04-20 22:07:41.635000,2013-04-20 22:11:08.549000,206.9,2013-04-20 22:09:25.092000
17,2013-04-20 10:31:39.120000,2013-04-20 10:34:12.291000,153.2,2013-04-20 10:32:55.705500
17,2013-04-20 22:17:25.644000,2013-04-20 22:18:28.466000,62.8,2013-04-20 22:17:57.055000
18,2013-04-20 12:16:16.869000,2013-04-20 12:18:52.616000,155.7,2013-04-20 12:17:34.742500
18,2013-04-20 20:32:32.462000,2013-04-20 20:35:09.542000,157.1,2013-04-20 20:33:51.002000
19,2013-04-20 10:33:16.273000,2013-04-20 10:35:49.544000,153.3,2013-04-20 10:34:32.908500
20,2013-04-20 13:53:18.482000,2013-04-20 13:56:47.678000,209.2,2013-04-20 13:55:03.080000
20,2013-04-20 20:29:34.184000,2013-04-20 20:32:50.452000,196.3,2013-04-20 20:31:12.318000
21,2013-04-20 12:16:37.846000,2013-04-20 12:19:21.930000,164.1,2013-04-20 12:17:59.888000
