task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:36:04.778000,2013-04-20 13:38:44.572000,159.8,2013-04-20 13:37:24.675000
0,2013-04-20 21:53:07.396000,2013-04-20 21:55:45.432000,158.0,2013-04-20 21:54:26.414000
1,2013-04-20 13:27:19.732000,2013-04-20 13:29:13.392000,113.7,2013-04-20 13:28:16.562000
2,2013-04-20 21:50:42.888000,2013-04-20 21:54:04.046000,201.2,2013-04-20 21:52:23.467000
3,2013-04-20 22:00:30.763000,2013-04-20 22:03:11.837000,161.1,2013-04-20 22:01:51.300000
4,2013-04-20 13:38:08.189000,2013-04-20 13:41:19.522000,191.3,2013-04-20 13:39:43.855500
4,2013-04-20 20:14:47.105000,2013-04-20 20:18:30.358000,223.3,2013-04-20 20:16:38.731500
5,2013-04-20 11:58:38.473000,2013-04-20 12:01:33.566000,175.1,2013-04-20 12:00:06.019500
6,2013-04-20 21:54:56.271000,2013-04-20 21:57:39.802000,163.5,2013-04-20 21:56:18.036500
7,2013-04-20 11:54:28.775000,2013-04-20 11:57:14.302000,165.5,2013-04-20 11:55:51.538500
7,2013-04-20 22:01:24.490000,2013-04-20 22:01:43.955000,19.5,2013-04-20 22:01:34.222500
9,2013-04-20 12:01:15.637000,2013-04-20 12:03:58.057000,162.4,2013-04-20 12:02:36.847000
9,2013-04-20 20:17:55.521000,2013-04-20 20:20:31.926000,156.4,2013-04-20 20:19:13.723500
10,2013-04-20 23:35:17.054000,2013-04-20 23:37:52.898000,155.8,2013-04-20 23:36:34.976000
11,2013-04-20 13:38:54.997000,2013-04-20 13:42:33.441000,218.4,2013-04-20 13:40:44.219000
11,2013-04-20 15:16:54.384000,2013-04-20 15:18:46.344000,112.0,2013-04-20 15:17:50.364000
11,2013-04-20 20:13:31.548000,2013-04-20 20:16:09.204000,157.7,2013-04-20 20:14:50.376000
12,2013-04-20 11:58:33.480000,2013-04-20 12:01:53.374000,199.9,2013-04-20 12:00:13.427000
13,2013-04-20 15:12:07.847000,2013-04-20 15:12:14.756000,6.9,2013-04-20 15:12:11.301500
13,2013-04-20 21:53:50.461000,2013-04-20 21:54:08.564000,18.1,2013-04-20 21:53:59.512500
14,2013-04-20 11:55:25.158000,2013-04-20 11:58:02.961000,157.8,2013-04-20 11:56:44.059500
14,2013-04-20 21:58:22.781000,2013-04-20 22:01:11.930000,169.1,2013-04-20 21:59:47.355500
15,2013-04-20 13:36:06.123000,2013-04-20 13:38:59.432000,173.3,2013-04-20 13:37:32.777500
15,2013-04-20 21:53:24.089000,2013-04-20 21:56:07.859000,163.8,2013-04-20 21:54:45.974000
16,2013-04-20 20:24:21.155000,2013-04-20 20:25:28.000000,66.8,2013-04-20 20:24:54.577500
17,2013-04-20 10:15:17.032000,2013-04-20 10:18:44.243000,207.2,2013-04-20 10:17:00.637500
17,2013-04-20 22:03:18.143000,2013-04-20 22:06:04.819000,166.7,2013-04-20 22:04:41.481000
18,2013-04-20 12:00:23.582000,2013-04-20 12:03:23.867000,180.3,2013-04-20 12:01:53.724500
18,2013-04-20 20:17:27.657000,2013-04-20 20:20:31.116000,183.5,2013-04-20 20:18:59.386500
19,2013-04-20 10:16:56.714000,2013-04-20 10:20:20.156000,203.4,2013-04-20 10:18:38.435000
20,2013-04-20 13:38:04.149000,2013-04-20 13:40:56.074000,171.9,2013-04-20 13:39:30.111500
20,2013-04-20 20:14:17.915000,2013-04-20 20:14:18.795000,0.9,2013-04-20 20:14:18.355000
21,2013-04-20 12:00:57.258000,2013-04-20 12:03:38.846000,161.6,2013-04-20 12:02:18.052000
21,2013-04-20 20:17:58.665000,2013-04-20 20:20:38.823000,160.2,2013-04-20 20:19:18.744000
22,2013-04-20 12:00:37.679000,2013-04-20 12:04:30.725000,233.0,2013-04-20 12:02:34.202000
22,2013-04-20 20:16:54.667000,2013-04-20 20:19:33.212000,158.5,2013-04-20 20:18:13.939500
23,2013-04-20 00:00:00.000000,2013-04-20 00:00:00.307000,0.3,2013-04-20 00:00:00.153500
23,2013-04-20 11:49:09.143000,2013-04-20 11:52:45.926000,216.8,2013-04-20 11:50:57.534500
23,2013-04-20 23:38:24.327000,2013-04-20 23:41:01.695000,157.4,2013-04-20 23:39:43.011000
24,2013-04-20 15:13:24.309000,2013-04-20 15:16:25.211000,180.9,2013-04-20 15:14:54.760000
24,2013-04-20 21:49:44.903000,2013-04-20 21:52:49.249000,184.3,2013-04-20 21:51:17.076000
25,2013-04-20 12:00:56.498000,2013-04-20 12:04:44.558000,228.1,2013-04-20 12:02:50.528000
25,2013-04-20 20:19:17.880000,2013-04-20 20:22:08.890000,171.0,2013-04-20 20:20:43.385000
26,2013-04-20 15:16:26.177000,2013-04-20 15:19:21.372000,175.2,2013-04-20 15:17:53.774500
26,2013-04-20 20:12:18.599000,2013-04-20 20:15:09.868000,171.3,2013-04-20 20:13:44.233500
27,2013-04-20 11:51:21.664000,2013-04-20 11:54:04.530000,162.9,2013-04-20 11:52:43.097000
28,2013-04-20 12:00:54.304000,2013-04-20 12:03:39.066000,164.8,2013-04-20 12:02:16.685000
28,2013-04-20 20:17:52.601000,2013-04-20 20:20:33.982000,161.4,2013-04-20 20:19:13.291500
29,2013-04-20 22:02:34.924000,2013-04-20 22:05:12.876000,158.0,2013-04-20 22:03:53.900000
30,2013-04-20 15:11:35.365000,2013-04-20 15:11:58.424000,23.1,2013-04-20 15:11:46.894500
31,2013-04-20 13:36:41.664000,2013-04-20 13:40:32.038000,230.4,2013-04-20 13:38:36.851000
31,2013-04-20 21:53:09.967000,2013-04-20 21:53:11.298000,1.3,2013-04-20 21:53:10.632500
32,2013-04-20 11:51:54.910000,2013-04-20 11:55:46.421000,231.5,2013-04-20 11:53:50.665500
33,2013-04-20 10:20:50.677000,2013-04-20 10:23:33.944000,163.3,2013-04-20 10:22:12.310500
33,2013-04-20 20:23:06.575000,2013-04-20 20:25:56.508000,169.9,2013-04-20 20:24:31.541500
34,2013-04-20 20:28:03.701000,2013-04-20 20:30:39.458000,155.8,2013-04-20 20:29:21.579500
35,2013-04-20 13:40:58.847000,2013-04-20 13:41:23.009000,24.2,2013-04-20 13:41:10.928000
35,2013-04-20 15:15:19.804000,2013-04-20 15:15:30.386000,10.6,2013-04-20 15:15:25.095000
35,2013-04-20 20:12:22.309000,2013-04-20 20:13:13.944000,51.6,2013-04-20 20:12:48.126500
36,2013-04-20 11:59:20.489000,2013-04-20 11:59:23.105000,2.6,2013-04-20 11:59:21.797000
36,2013-04-20 21:56:25.375000,2013-04-20 21:59:31.139000,185.8,2013-04-20 21:57:58.257000
37,2013-04-20 20:20:07.255000,2013-04-20 20:23:13.258000,186.0,2013-04-20 20:21:40.256500
38,2013-04-20 11:59:22.765000,2013-04-20 12:03:12.783000,230.0,2013-04-20 12:01:17.774000
38,2013-04-20 20:19:49.663000,2013-04-20 20:20:31.639000,42.0,2013-04-20 20:20:10.651000
39,2013-04-20 13:39:58.771000,2013-04-20 13:40:59.501000,60.7,2013-04-20 13:40:29.136000
39,2013-04-20 20:15:46.652000,2013-04-20 20:19:11.316000,204.7,2013-04-20 20:17:28.984000
40,2013-04-20 11:59:50.733000,2013-04-20 12:03:32.829000,222.1,2013-04-20 12:01:41.781000
40,2013-04-20 20:16:47.392000,2013-04-20 20:20:13.133000,205.7,2013-04-20 20:18:30.262500
41,2013-04-20 22:01:13.007000,2013-04-20 22:03:51.296000,158.3,2013-04-20 22:02:32.151500
42,2013-04-20 20:21:09.593000,2013-04-20 20:23:48.278000,158.7,2013-04-20 20:22:28.935500
43,2013-04-20 20:26:38.497000,2013-04-20 20:30:22.857000,224.4,2013-04-20 20:28:30.677000
44,2013-04-20 23:34:59.100000,2013-04-20 23:37:44.310000,165.2,2013-04-20 23:36:21.705000
45,2013-04-20 11:51:44.964000,2013-04-20 11:55:20.872000,215.9,2013-04-20 11:53:32.918000
46,2013-04-20 11:51:34.608000,2013-04-20 11:54:22.689000,168.1,2013-04-20 11:52:58.648500
47,2013-04-20 20:26:30.747000,2013-04-20 20:29:05.757000,155.0,2013-04-20 20:27:48.252000
48,2013-04-20 11:53:24.584000,2013-04-20 11:57:03.873000,219.3,2013-04-20 11:55:14.228500
49,2013-04-20 20:27:31.303000,2013-04-20 20:31:17.936000,226.6,2013-04-20 20:29:24.619500
50,2013-04-20 10:16:54.574000,2013-04-20 10:19:50.281000,175.7,2013-04-20 10:18:22.427500
51,2013-04-20 11:55:33.445000,2013-04-20 11:58:49.245000,195.8,2013-04-20 11:57:11.345000
51,2013-04-20 21:57:12.732000,2013-04-20 22:00:03.058000,170.3,2013-04-20 21:58:37.895000
52,2013-04-20 15:14:22.524000,2013-04-20 15:14:58.415000,35.9,2013-04-20 15:14:40.469500
52,2013-04-20 21:50:42.715000,2013-04-20 21:53:44.478000,181.8,2013-04-20 21:52:13.596500
53,2013-04-20 23:36:37.899000,2013-04-20 23:39:15.777000,157.9,2013-04-20 23:37:56.838000
54,2013-04-20 12:02:46.240000,2013-04-20 12:06:13.342000,207.1,2013-04-20 12:04:29.791000
