task_id,start_time,end_time,window_length,best_time
0,2013-04-20 13:58:24.185000,2013-04-20 14:01:57.832000,213.6,2013-04-20 14:00:11.008500
0,2013-04-20 22:13:57.120000,2013-04-20 22:17:28.353000,211.2,2013-04-20 22:15:42.736500
1,2013-04-20 00:19:29.725000,2013-04-20 00:22:09.565000,159.8,2013-04-20 00:20:49.645000
2,2013-04-20 13:57:33.674000,2013-04-20 14:00:59.828000,206.2,2013-04-20 13:59:16.751000
2,2013-04-20 22:12:26.390000,2013-04-20 22:15:00.597000,154.2,2013-04-20 22:13:43.493500
4,2013-04-20 20:36:54.475000,2013-04-20 20:39:38.433000,164.0,2013-04-20 20:38:16.454000
5,2013-04-20 12:21:43.607000,2013-04-20 12:24:31.708000,168.1,2013-04-20 12:23:07.657500
5,2013-04-20 20:43:09.572000,2013-04-20 20:43:11.141000,1.6,2013-04-20 20:43:10.356500
6,2013-04-20 12:23:15.449000,2013-04-20 12:23:58.254000,42.8,2013-04-20 12:23:36.851500
6,2013-04-20 22:15:34.431000,2013-04-20 22:16:02.868000,28.4,2013-04-20 22:15:48.649500
7,2013-04-20 12:17:19.258000,2013-04-20 12:20:32.099000,192.8,2013-04-20 12:18:55.678500
7,2013-04-20 22:19:42.170000,2013-04-20 22:22:17.679000,155.5,2013-04-20 22:20:59.924500
8,2013-04-20 10:42:40.155000,2013-04-20 10:45:20.912000,160.8,2013-04-20 10:44:00.533500
8,2013-04-20 20:43:41.894000,2013-04-20 20:47:20.155000,218.3,2013-04-20 20:45:31.024500
9,2013-04-20 12:24:09.944000,2013-04-20 12:27:06.159000,176.2,2013-04-20 12:25:38.051500
9,2013-04-20 20:39:08.610000,2013-04-20 20:42:25.506000,196.9,2013-04-20 20:40:47.058000
10,2013-04-20 00:18:51.528000,2013-04-20 00:19:49.851000,58.3,2013-04-20 00:19:20.689500
11,2013-04-20 14:01:59.188000,2013-04-20 14:04:46.869000,167.7,2013-04-20 14:03:23.028500
11,2013-04-20 20:34:54.155000,2013-04-20 20:37:51.538000,177.4,2013-04-20 20:36:22.846500
12,2013-04-20 12:21:56.033000,2013-04-20 12:24:31.747000,155.7,2013-04-20 12:23:13.890000
12,2013-04-20 20:42:35.288000,2013-04-20 20:42:46.559000,11.3,2013-04-20 20:42:40.923500
13,2013-04-20 14:00:18.359000,2013-04-20 14:00:49.376000,31.0,2013-04-20 14:00:33.867500
13,2013-04-20 22:11:56.704000,2013-04-20 22:14:53.697000,177.0,2013-04-20 22:13:25.200500
14,2013-04-20 12:17:49.922000,2013-04-20 12:18:41.711000,51.8,2013-04-20 12:18:15.816500
14,2013-04-20 22:19:39.347000,2013-04-20 22:22:33.788000,174.4,2013-04-20 22:21:06.567500
15,2013-04-20 13:58:16.587000,2013-04-20 13:58:36.664000,20.1,2013-04-20 13:58:26.625500
15,2013-04-20 22:14:06.016000,2013-04-20 22:15:12.530000,66.5,2013-04-20 22:14:39.273000
17,2013-04-20 10:39:01.815000,2013-04-20 10:41:42.514000,160.7,2013-04-20 10:40:22.164500
18,2013-04-20 12:23:33.856000,2013-04-20 12:26:14.114000,160.3,2013-04-20 12:24:53.985000
18,2013-04-20 20:39:18.083000,2013-04-20 20:41:52.538000,154.5,2013-04-20 20:40:35.310500
19,2013-04-20 10:40:38.618000,2013-04-20 10:43:20.113000,161.5,2013-04-20 10:41:59.365500
20,2013-04-20 14:00:21.659000,2013-04-20 14:04:11.945000,230.3,2013-04-20 14:02:16.802000
20,2013-04-20 20:36:29.760000,2013-04-20 20:39:25.769000,176.0,2013-04-20 20:37:57.764500
21,2013-04-20 12:23:49.924000,2013-04-20 12:26:49.145000,179.2,2013-04-20 12:25:19.534500
21,2013-04-20 20:39:25.467000,2013-04-20 20:42:20.726000,175.3,2013-04-20 20:40:53.096500
22,2013-04-20 12:24:10.477000,2013-04-20 12:26:52.958000,162.5,2013-04-20 12:25:31.717500
22,2013-04-20 20:38:19.748000,2013-04-20 20:41:15.919000,176.2,2013-04-20 20:39:47.833500
23,2013-04-20 00:22:01.682000,2013-04-20 00:23:14.198000,72.5,2013-04-20 00:22:37.940000
23,2013-04-20 12:12:44.214000,2013-04-20 12:15:20.976000,156.8,2013-04-20 12:14:02.595000
