task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:47:15.579000,2013-04-20 10:50:20.020000,184.4,2013-04-20 10:48:47.799500
0,2013-04-20 19:04:56.931000,2013-04-20 19:05:01.287000,4.4,2013-04-20 19:04:59.109000
1,2013-04-20 22:21:26.480000,2013-04-20 22:24:36.119000,189.6,2013-04-20 22:23:01.299500
2,2013-04-20 22:20:00.710000,2013-04-20 22:22:54.748000,174.0,2013-04-20 22:21:27.729000
3,2013-04-20 12:23:15.449000,2013-04-20 12:23:58.254000,42.8,2013-04-20 12:23:36.851500
3,2013-04-20 22:15:34.431000,2013-04-20 22:16:02.868000,28.4,2013-04-20 22:15:48.649500
4,2013-04-20 13:58:10.040000,2013-04-20 14:01:12.804000,182.8,2013-04-20 13:59:41.422000
4,2013-04-20 22:14:00.311000,2013-04-20 22:16:50.136000,169.8,2013-04-20 22:15:25.223500
5,2013-04-20 12:25:39.049000,2013-04-20 12:28:19.574000,160.5,2013-04-20 12:26:59.311500
5,2013-04-20 19:00:27.831000,2013-04-20 19:00:30.616000,2.8,2013-04-20 19:00:29.223500
7,2013-04-20 12:15:39.961000,2013-04-20 12:16:34.131000,54.2,2013-04-20 12:16:07.046000
7,2013-04-20 22:20:10.851000,2013-04-20 22:23:48.502000,217.7,2013-04-20 22:21:59.676500
9,2013-04-20 10:39:01.815000,2013-04-20 10:41:42.514000,160.7,2013-04-20 10:40:22.164500
11,2013-04-20 14:00:21.659000,2013-04-20 14:04:11.945000,230.3,2013-04-20 14:02:16.802000
11,2013-04-20 20:36:29.760000,2013-04-20 20:39:25.769000,176.0,2013-04-20 20:37:57.764500
12,2013-04-20 10:42:43.074000,2013-04-20 10:45:17.000000,153.9,2013-04-20 10:44:00.037000
12,2013-04-20 20:44:15.814000,2013-04-20 20:47:37.908000,202.1,2013-04-20 20:45:56.861000
13,2013-04-20 14:00:46.687000,2013-04-20 14:01:10.890000,24.2,2013-04-20 14:00:58.788500
13,2013-04-20 22:12:00.509000,2013-04-20 22:14:40.400000,159.9,2013-04-20 22:13:20.454500
14,2013-04-20 00:22:01.682000,2013-04-20 00:23:14.198000,72.5,2013-04-20 00:22:37.940000
14,2013-04-20 12:12:44.214000,2013-04-20 12:15:20.976000,156.8,2013-04-20 12:14:02.595000
16,2013-04-20 12:14:05.569000,2013-04-20 12:17:30.761000,205.2,2013-04-20 12:15:48.165000
17,2013-04-20 12:23:51.161000,2013-04-20 12:26:44.482000,173.3,2013-04-20 12:25:17.821500
17,2013-04-20 20:39:21.515000,2013-04-20 20:42:14.008000,172.5,2013-04-20 20:40:47.761500
18,2013-04-20 10:39:11.807000,2013-04-20 10:41:53.006000,161.2,2013-04-20 10:40:32.406500
19,2013-04-20 12:27:56.080000,2013-04-20 12:30:36.933000,160.9,2013-04-20 12:29:16.506500
19,2013-04-20 17:22:16.945000,2013-04-20 17:22:47.719000,30.8,2013-04-20 17:22:32.332000
19,2013-04-20 19:00:26.412000,2013-04-20 19:03:49.194000,202.8,2013-04-20 19:02:07.803000
20,2013-04-20 14:00:26.573000,2013-04-20 14:03:26.415000,179.8,2013-04-20 14:01:56.494000
20,2013-04-20 20:34:27.880000,2013-04-20 20:37:30.435000,182.6,2013-04-20 20:35:59.157500
21,2013-04-20 12:25:07.888000,2013-04-20 12:28:28.846000,201.0,2013-04-20 12:26:48.367000
21,2013-04-20 18:59:10.412000,2013-04-20 18:59:14.535000,4.1,2013-04-20 18:59:12.473500
22,2013-04-20 12:21:03.616000,2013-04-20 12:24:36.919000,213.3,2013-04-20 12:22:50.267500
23,2013-04-20 10:45:35.473000,2013-04-20 10:48:29.679000,174.2,2013-04-20 10:47:02.576000
23,2013-04-20 20:42:06.961000,2013-04-20 20:43:08.942000,62.0,2013-04-20 20:42:37.951500
25,2013-04-20 12:15:18.831000,2013-04-20 12:17:55.008000,156.2,2013-04-20 12:16:36.919500
27,2013-04-20 09:02:57.397000,2013-04-20 09:06:10.416000,193.0,2013-04-20 09:04:33.906500
27,2013-04-20 20:49:46.119000,2013-04-20 20:52:16.167000,150.0,2013-04-20 20:51:01.143000
28,2013-04-20 12:18:53.628000,2013-04-20 12:21:34.028000,160.4,2013-04-20 12:20:13.828000
28,2013-04-20 22:18:31.603000,2013-04-20 22:21:22.461000,170.9,2013-04-20 22:19:57.032000
29,2013-04-20 10:42:07.867000,2013-04-20 10:45:02.357000,174.5,2013-04-20 10:43:35.112000
31,2013-04-20 14:01:17.882000,2013-04-20 14:04:44.325000,206.4,2013-04-20 14:03:01.103500
31,2013-04-20 20:36:31.185000,2013-04-20 20:39:05.585000,154.4,2013-04-20 20:37:48.385000
32,2013-04-20 22:23:18.157000,2013-04-20 22:25:48.188000,150.0,2013-04-20 22:24:33.172500
33,2013-04-20 12:22:27.609000,2013-04-20 12:25:53.634000,206.0,2013-04-20 12:24:10.621500
33,2013-04-20 20:40:05.952000,2013-04-20 20:42:46.406000,160.5,2013-04-20 20:41:26.179000
34,2013-04-20 10:45:40.907000,2013-04-20 10:49:07.560000,206.7,2013-04-20 10:47:24.233500
35,2013-04-20 10:46:01.300000,2013-04-20 10:46:05.216000,3.9,2013-04-20 10:46:03.258000
37,2013-04-20 10:46:06.985000,2013-04-20 10:49:20.336000,193.4,2013-04-20 10:47:43.660500
38,2013-04-20 22:22:54.157000,2013-04-20 22:26:27.172000,213.0,2013-04-20 22:24:40.664500
39,2013-04-20 12:19:08.330000,2013-04-20 12:22:39.157000,210.8,2013-04-20 12:20:53.743500
39,2013-04-20 22:16:52.455000,2013-04-20 22:19:43.536000,171.1,2013-04-20 22:18:17.995500
40,2013-04-20 12:14:49.729000,2013-04-20 12:17:29.867000,160.1,2013-04-20 12:16:09.798000
41,2013-04-20 10:39:02.548000,2013-04-20 10:41:43.378000,160.8,2013-04-20 10:40:22.963000
41,2013-04-20 22:23:19.816000,2013-04-20 22:23:54.631000,34.8,2013-04-20 22:23:37.223500
42,2013-04-20 10:41:30.834000,2013-04-20 10:41:37.730000,6.9,2013-04-20 10:41:34.282000
42,2013-04-20 20:45:58.660000,2013-04-20 20:48:59.356000,180.7,2013-04-20 20:47:29.008000
43,2013-04-20 20:47:03.504000,2013-04-20 20:49:49.536000,166.0,2013-04-20 20:48:26.520000
45,2013-04-20 12:23:03.870000,2013-04-20 12:25:46.659000,162.8,2013-04-20 12:24:25.264500
45,2013-04-20 20:38:37.932000,2013-04-20 20:41:19.739000,161.8,2013-04-20 20:39:58.835500
46,2013-04-20 15:36:47.823000,2013-04-20 15:39:33.663000,165.8,2013-04-20 15:38:10.743000
46,2013-04-20 20:31:06.945000,2013-04-20 20:32:06.404000,59.5,2013-04-20 20:31:36.674500
46,2013-04-20 22:09:14.788000,2013-04-20 22:12:36.681000,201.9,2013-04-20 22:10:55.734500
47,2013-04-20 14:02:39.889000,2013-04-20 14:06:23.985000,224.1,2013-04-20 14:04:31.937000
