task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:39:58.972000,2013-04-20 10:42:43.816000,164.8,2013-04-20 10:41:21.394000
1,2013-04-20 22:14:29.622000,2013-04-20 22:15:19.997000,50.4,2013-04-20 22:14:54.809500
2,2013-04-20 12:10:24.677000,2013-04-20 12:12:12.100000,107.4,2013-04-20 12:11:18.388500
2,2013-04-20 22:13:30.831000,2013-04-20 22:16:10.292000,159.5,2013-04-20 22:14:50.561500
3,2013-04-20 22:09:11.722000,2013-04-20 22:12:43.694000,212.0,2013-04-20 22:10:57.708000
4,2013-04-20 13:51:04.984000,2013-04-20 13:53:51.394000,166.4,2013-04-20 13:52:28.189000
4,2013-04-20 22:07:27.423000,2013-04-20 22:10:08.182000,160.8,2013-04-20 22:08:47.802500
5,2013-04-20 12:18:22.023000,2013-04-20 12:20:58.651000,156.6,2013-04-20 12:19:40.337000
7,2013-04-20 12:08:38.982000,2013-04-20 12:11:57.320000,198.3,2013-04-20 12:10:18.151000
9,2013-04-20 10:31:39.120000,2013-04-20 10:34:12.291000,153.2,2013-04-20 10:32:55.705500
9,2013-04-20 22:17:25.644000,2013-04-20 22:18:28.466000,62.8,2013-04-20 22:17:57.055000
10,2013-04-20 22:13:17.056000,2013-04-20 22:16:58.111000,221.1,2013-04-20 22:15:07.583500
11,2013-04-20 13:53:18.482000,2013-04-20 13:56:47.678000,209.2,2013-04-20 13:55:03.080000
11,2013-04-20 20:29:34.184000,2013-04-20 20:32:50.452000,196.3,2013-04-20 20:31:12.318000
12,2013-04-20 10:35:14.031000,2013-04-20 10:37:53.654000,159.6,2013-04-20 10:36:33.842500
12,2013-04-20 20:40:23.479000,2013-04-20 20:41:12.469000,49.0,2013-04-20 20:40:47.974000
13,2013-04-20 22:05:14.133000,2013-04-20 22:08:09.731000,175.6,2013-04-20 22:06:41.932000
14,2013-04-20 00:14:13.868000,2013-04-20 00:17:21.544000,187.7,2013-04-20 00:15:47.706000
14,2013-04-20 12:05:25.346000,2013-04-20 12:07:59.956000,154.6,2013-04-20 12:06:42.651000
15,2013-04-20 20:33:40.480000,2013-04-20 20:37:24.811000,224.3,2013-04-20 20:35:32.645500
16,2013-04-20 12:07:01.611000,2013-04-20 12:09:54.201000,172.6,2013-04-20 12:08:27.906000
17,2013-04-20 12:16:37.971000,2013-04-20 12:19:18.605000,160.6,2013-04-20 12:17:58.288000
17,2013-04-20 20:32:42.819000,2013-04-20 20:35:25.013000,162.2,2013-04-20 20:34:03.916000
18,2013-04-20 10:31:32.532000,2013-04-20 10:34:39.678000,187.1,2013-04-20 10:33:06.105000
18,2013-04-20 22:16:49.421000,2013-04-20 22:20:22.741000,213.3,2013-04-20 22:18:36.081000
19,2013-04-20 12:20:33.447000,2013-04-20 12:23:23.950000,170.5,2013-04-20 12:21:58.698500
19,2013-04-20 17:19:08.774000,2013-04-20 17:19:21.239000,12.5,2013-04-20 17:19:15.006500
19,2013-04-20 18:53:43.163000,2013-04-20 18:56:52.804000,189.6,2013-04-20 18:55:17.983500
20,2013-04-20 13:53:06.128000,2013-04-20 13:56:24.601000,198.5,2013-04-20 13:54:45.364500
20,2013-04-20 20:27:33.394000,2013-04-20 20:30:53.526000,200.1,2013-04-20 20:29:13.460000
21,2013-04-20 12:17:38.518000,2013-04-20 12:21:23.490000,225.0,2013-04-20 12:19:31.004000
22,2013-04-20 12:17:11.843000,2013-04-20 12:17:35.713000,23.9,2013-04-20 12:17:23.778000
23,2013-04-20 10:37:56.411000,2013-04-20 10:41:18.174000,201.8,2013-04-20 10:39:37.292500
23,2013-04-20 20:35:37.934000,2013-04-20 20:39:00.856000,202.9,2013-04-20 20:37:19.395000
25,2013-04-20 12:07:59.349000,2013-04-20 12:10:34.684000,155.3,2013-04-20 12:09:17.016500
26,2013-04-20 12:06:44.284000,2013-04-20 12:07:28.179000,43.9,2013-04-20 12:07:06.231500
27,2013-04-20 08:57:52.361000,2013-04-20 08:58:57.967000,65.6,2013-04-20 08:58:25.164000
27,2013-04-20 20:42:57.337000,2013-04-20 20:45:38.102000,160.8,2013-04-20 20:44:17.719500
28,2013-04-20 12:11:36.953000,2013-04-20 12:14:11.181000,154.2,2013-04-20 12:12:54.067000
28,2013-04-20 22:12:00.441000,2013-04-20 22:14:39.080000,158.6,2013-04-20 22:13:19.760500
29,2013-04-20 10:34:26.123000,2013-04-20 10:37:52.356000,206.2,2013-04-20 10:36:09.239500
30,2013-04-20 20:34:13.436000,2013-04-20 20:38:00.684000,227.2,2013-04-20 20:36:07.060000
31,2013-04-20 13:54:12.799000,2013-04-20 13:57:22.805000,190.0,2013-04-20 13:55:47.802000
31,2013-04-20 20:29:44.890000,2013-04-20 20:32:22.917000,158.0,2013-04-20 20:31:03.903500
32,2013-04-20 22:16:35.364000,2013-04-20 22:19:16.797000,161.4,2013-04-20 22:17:56.080500
33,2013-04-20 12:15:19.690000,2013-04-20 12:18:21.222000,181.5,2013-04-20 12:16:50.456000
33,2013-04-20 20:33:10.993000,2013-04-20 20:36:11.627000,180.6,2013-04-20 20:34:41.310000
34,2013-04-20 10:38:28.231000,2013-04-20 10:41:26.651000,178.4,2013-04-20 10:39:57.441000
35,2013-04-20 10:38:51.814000,2013-04-20 10:42:29.927000,218.1,2013-04-20 10:40:40.870500
36,2013-04-20 12:05:32.606000,2013-04-20 12:09:08.863000,216.3,2013-04-20 12:07:20.734500
37,2013-04-20 10:38:52.350000,2013-04-20 10:41:41.753000,169.4,2013-04-20 10:40:17.051500
38,2013-04-20 22:20:10.371000,2013-04-20 22:20:11.277000,0.9,2013-04-20 22:20:10.824000
39,2013-04-20 12:15:17.885000,2013-04-20 12:15:38.958000,21.1,2013-04-20 12:15:28.421500
39,2013-04-20 22:10:20.863000,2013-04-20 22:13:00.466000,159.6,2013-04-20 22:11:40.664500
40,2013-04-20 12:07:18.002000,2013-04-20 12:10:22.136000,184.1,2013-04-20 12:08:50.069000
41,2013-04-20 10:31:23.393000,2013-04-20 10:34:29.904000,186.5,2013-04-20 10:32:56.648500
41,2013-04-20 22:17:00.061000,2013-04-20 22:20:22.430000,202.4,2013-04-20 22:18:41.245500
42,2013-04-20 10:34:24.544000,2013-04-20 10:37:55.200000,210.7,2013-04-20 10:36:09.872000
42,2013-04-20 20:38:56.407000,2013-04-20 20:42:32.783000,216.4,2013-04-20 20:40:44.595000
43,2013-04-20 20:40:03.928000,2013-04-20 20:43:20.922000,197.0,2013-04-20 20:41:42.425000
45,2013-04-20 12:15:36.626000,2013-04-20 12:18:36.863000,180.2,2013-04-20 12:17:06.744500
45,2013-04-20 20:31:43.559000,2013-04-20 20:34:44.111000,180.6,2013-04-20 20:33:13.835000
46,2013-04-20 15:29:37.339000,2013-04-20 15:32:34.740000,177.4,2013-04-20 15:31:06.039500
46,2013-04-20 20:24:12.977000,2013-04-20 20:24:16.493000,3.5,2013-04-20 20:24:14.735000
46,2013-04-20 22:02:44.040000,2013-04-20 22:05:53.571000,189.5,2013-04-20 22:04:18.805500
47,2013-04-20 13:55:33.999000,2013-04-20 13:59:03.007000,209.0,2013-04-20 13:57:18.503000
47,2013-04-20 18:55:24.702000,2013-04-20 18:55:36.789000,12.1,2013-04-20 18:55:30.745500
47,2013-04-20 20:29:29.978000,2013-04-20 20:30:34.537000,64.6,2013-04-20 20:30:02.257500
48,2013-04-20 10:41:53.726000,2013-04-20 10:45:00.957000,187.2,2013-04-20 10:43:27.341500
48,2013-04-20 18:57:04.691000,2013-04-20 18:59:43.278000,158.6,2013-04-20 18:58:23.984500
49,2013-04-20 15:30:52.550000,2013-04-20 15:34:17.532000,205.0,2013-04-20 15:32:35.041000
49,2013-04-20 20:26:45.754000,2013-04-20 20:29:56.443000,190.7,2013-04-20 20:28:21.098500
50,2013-04-20 12:09:02.204000,2013-04-20 12:09:03.226000,1.0,2013-04-20 12:09:02.715000
50,2013-04-20 22:14:06.908000,2013-04-20 22:17:00.246000,173.3,2013-04-20 22:15:33.577000
51,2013-04-20 12:16:19.341000,2013-04-20 12:18:57.502000,158.2,2013-04-20 12:17:38.421500
51,2013-04-20 20:32:44.092000,2013-04-20 20:35:20.519000,156.4,2013-04-20 20:34:02.305500
52,2013-04-20 13:56:49.089000,2013-04-20 13:59:30.238000,161.1,2013-04-20 13:58:09.663500
52,2013-04-20 18:51:50.255000,2013-04-20 18:54:34.599000,164.3,2013-04-20 18:53:12.427000
53,2013-04-20 10:35:19.140000,2013-04-20 10:37:54.055000,154.9,2013-04-20 10:36:36.597500
53,2013-04-20 20:37:50.212000,2013-04-20 20:41:27.554000,217.3,2013-04-20 20:39:38.883000
54,2013-04-20 12:20:09.938000,2013-04-20 12:22:47.704000,157.8,2013-04-20 12:21:28.821000
54,2013-04-20 18:54:30.297000,2013-04-20 18:57:10.559000,160.3,2013-04-20 18:55:50.428000
55,2013-04-20 22:16:25.678000,2013-04-20 22:19:02.177000,156.5,2013-04-20 22:17:43.927500
57,2013-04-20 10:38:17.608000,2013-04-20 10:39:13.925000,56.3,2013-04-20 10:38:45.766500
