task_id,start_time,end_time,window_length,best_time
0,2013-04-20 10:24:07.077000,2013-04-20 10:26:50.278000,163.2,2013-04-20 10:25:28.677500
1,2013-04-20 11:52:39.155000,2013-04-20 11:56:08.206000,209.1,2013-04-20 11:54:23.680500
2,2013-04-20 11:55:11.238000,2013-04-20 11:57:57.586000,166.3,2013-04-20 11:56:34.412000
2,2013-04-20 21:58:43.470000,2013-04-20 22:01:33.447000,170.0,2013-04-20 22:00:08.458500
3,2013-04-20 21:54:56.271000,2013-04-20 21:57:39.802000,163.5,2013-04-20 21:56:18.036500
4,2013-04-20 13:35:36.364000,2013-04-20 13:38:16.470000,160.1,2013-04-20 13:36:56.417000
4,2013-04-20 21:52:45.839000,2013-04-20 21:55:28.673000,162.8,2013-04-20 21:54:07.256000
5,2013-04-20 12:02:33.677000,2013-04-20 12:05:26.035000,172.4,2013-04-20 12:03:59.856000
5,2013-04-20 20:16:47.614000,2013-04-20 20:18:18.707000,91.1,2013-04-20 20:17:33.160500
6,2013-04-20 10:22:25.536000,2013-04-20 10:23:18.236000,52.7,2013-04-20 10:22:51.886000
7,2013-04-20 11:53:14.861000,2013-04-20 11:55:51.865000,157.0,2013-04-20 11:54:33.363000
8,2013-04-20 20:24:21.155000,2013-04-20 20:25:28.000000,66.8,2013-04-20 20:24:54.577500
9,2013-04-20 10:15:17.032000,2013-04-20 10:18:44.243000,207.2,2013-04-20 10:17:00.637500
9,2013-04-20 22:03:18.143000,2013-04-20 22:06:04.819000,166.7,2013-04-20 22:04:41.481000
10,2013-04-20 11:55:34.325000,2013-04-20 11:59:03.615000,209.3,2013-04-20 11:57:18.970000
10,2013-04-20 21:59:05.245000,2013-04-20 22:01:47.575000,162.3,2013-04-20 22:00:26.410000
11,2013-04-20 13:38:04.149000,2013-04-20 13:40:56.074000,171.9,2013-04-20 13:39:30.111500
11,2013-04-20 20:14:17.915000,2013-04-20 20:14:18.795000,0.9,2013-04-20 20:14:18.355000
12,2013-04-20 10:18:47.322000,2013-04-20 10:22:33.574000,226.3,2013-04-20 10:20:40.448000
13,2013-04-20 15:12:32.286000,2013-04-20 15:13:11.943000,39.7,2013-04-20 15:12:52.114500
13,2013-04-20 21:50:10.966000,2013-04-20 21:53:48.446000,217.5,2013-04-20 21:51:59.706000
14,2013-04-20 00:00:00.000000,2013-04-20 00:00:00.307000,0.3,2013-04-20 00:00:00.153500
14,2013-04-20 11:49:09.143000,2013-04-20 11:52:45.926000,216.8,2013-04-20 11:50:57.534500
14,2013-04-20 23:38:24.327000,2013-04-20 23:41:01.695000,157.4,2013-04-20 23:39:43.011000
15,2013-04-20 12:00:56.498000,2013-04-20 12:04:44.558000,228.1,2013-04-20 12:02:50.528000
15,2013-04-20 20:19:17.880000,2013-04-20 20:22:08.890000,171.0,2013-04-20 20:20:43.385000
16,2013-04-20 11:51:21.664000,2013-04-20 11:54:04.530000,162.9,2013-04-20 11:52:43.097000
17,2013-04-20 12:00:54.304000,2013-04-20 12:03:39.066000,164.8,2013-04-20 12:02:16.685000
17,2013-04-20 20:17:52.601000,2013-04-20 20:20:33.982000,161.4,2013-04-20 20:19:13.291500
18,2013-04-20 22:02:34.924000,2013-04-20 22:05:12.876000,158.0,2013-04-20 22:03:53.900000
19,2013-04-20 12:04:39.410000,2013-04-20 12:08:01.468000,202.1,2013-04-20 12:06:20.439000
19,2013-04-20 13:42:29.477000,2013-04-20 13:43:21.659000,52.2,2013-04-20 13:42:55.568000
19,2013-04-20 18:38:57.633000,2013-04-20 18:41:42.304000,164.7,2013-04-20 18:40:19.968500
20,2013-04-20 13:40:58.847000,2013-04-20 13:41:23.009000,24.2,2013-04-20 13:41:10.928000
20,2013-04-20 15:15:19.804000,2013-04-20 15:15:30.386000,10.6,2013-04-20 15:15:25.095000
20,2013-04-20 20:12:22.309000,2013-04-20 20:13:13.944000,51.6,2013-04-20 20:12:48.126500
21,2013-04-20 13:39:58.771000,2013-04-20 13:40:59.501000,60.7,2013-04-20 13:40:29.136000
21,2013-04-20 20:15:46.652000,2013-04-20 20:19:11.316000,204.7,2013-04-20 20:17:28.984000
22,2013-04-20 21:54:21.683000,2013-04-20 21:58:08.956000,227.3,2013-04-20 21:56:15.319500
23,2013-04-20 20:21:09.593000,2013-04-20 20:23:48.278000,158.7,2013-04-20 20:22:28.935500
24,2013-04-20 11:51:44.494000,2013-04-20 11:55:05.192000,200.7,2013-04-20 11:53:24.843000
25,2013-04-20 11:51:44.964000,2013-04-20 11:55:20.872000,215.9,2013-04-20 11:53:32.918000
26,2013-04-20 11:51:34.608000,2013-04-20 11:54:22.689000,168.1,2013-04-20 11:52:58.648500
27,2013-04-20 20:27:31.303000,2013-04-20 20:31:17.936000,226.6,2013-04-20 20:29:24.619500
28,2013-04-20 11:55:33.445000,2013-04-20 11:58:49.245000,195.8,2013-04-20 11:57:11.345000
28,2013-04-20 21:57:12.732000,2013-04-20 22:00:03.058000,170.3,2013-04-20 21:58:37.895000
30,2013-04-20 20:19:51.875000,2013-04-20 20:22:43.303000,171.4,2013-04-20 20:21:17.589000
31,2013-04-20 13:38:53.839000,2013-04-20 13:41:37.445000,163.6,2013-04-20 13:40:15.642000
31,2013-04-20 20:14:44.921000,2013-04-20 20:17:41.229000,176.3,2013-04-20 20:16:13.075000
32,2013-04-20 22:01:19.948000,2013-04-20 22:05:06.290000,226.3,2013-04-20 22:03:13.119000
33,2013-04-20 11:59:48.769000,2013-04-20 12:02:26.280000,157.5,2013-04-20 12:01:07.524500
33,2013-04-20 20:17:49.217000,2013-04-20 20:17:56.037000,6.8,2013-04-20 20:17:52.627000
34,2013-04-20 10:22:44.747000,2013-04-20 10:25:22.851000,158.1,2013-04-20 10:24:03.799000
34,2013-04-20 20:22:09.020000,2013-04-20 20:25:47.475000,218.5,2013-04-20 20:23:58.247500
35,2013-04-20 10:23:23.859000,2013-04-20 10:26:08.782000,164.9,2013-04-20 10:24:46.320500
36,2013-04-20 00:00:00.000000,2013-04-20 00:01:18.414000,78.4,2013-04-20 00:00:39.207000
36,2013-04-20 11:50:15.681000,2013-04-20 11:52:55.172000,159.5,2013-04-20 11:51:35.426500
36,2013-04-20 23:38:59.754000,2013-04-20 23:42:19.660000,199.9,2013-04-20 23:40:39.707000
37,2013-04-20 10:23:03.217000,2013-04-20 10:25:44.399000,161.2,2013-04-20 10:24:23.808000
37,2013-04-20 20:21:41.426000,2013-04-20 20:22:29.846000,48.4,2013-04-20 20:22:05.636000
