task_id,start_time,end_time,window_length,best_time
0,2013-04-20 17:44:21.333,2013-04-20 17:47:41.787,200.5,2013-04-20 17:46:01.560000
1,2013-04-20 08:09:12.343,2013-04-20 08:12:49.468,217.1,2013-04-20 08:11:00.905500
1,2013-04-20 21:43:14.535,2013-04-20 21:45:59.569,165.0,2013-04-20 21:44:37.052000
2,2013-04-20 05:17:25.804,2013-04-20 05:18:14.343,48.5,2013-04-20 05:17:50.073500
2,2013-04-20 13:35:17.750,2013-04-20 13:37:52.311,154.6,2013-04-20 13:36:35.030500
3,2013-04-20 23:14:07.827,2013-04-20 23:16:53.770,165.9,2013-04-20 23:15:30.798500
5,2013-04-20 12:16:17.193,2013-04-20 12:18:54.081,156.9,2013-04-20 12:17:35.637000
6,2013-04-20 06:01:54.305,2013-04-20 06:03:20.745,86.4,2013-04-20 06:02:37.525000
7,2013-04-20 14:28:32.890,2013-04-20 14:31:38.982,186.1,2013-04-20 14:30:05.936000
9,2013-04-20 05:50:43.810,2013-04-20 05:53:22.066,158.3,2013-04-20 05:52:02.938000
10,2013-04-20 15:53:44.451,2013-04-20 15:56:29.980,165.5,2013-04-20 15:55:07.215500
11,2013-04-20 07:28:29.801,2013-04-20 07:31:49.615,199.8,2013-04-20 07:30:09.708000
11,2013-04-20 19:16:35.940,2013-04-20 19:19:56.636,200.7,2013-04-20 19:18:16.288000
12,2013-04-20 18:42:54.868,2013-04-20 18:45:52.401,177.5,2013-04-20 18:44:23.634500
13,2013-04-20 04:05:48.625,2013-04-20 04:08:47.207,178.6,2013-04-20 04:07:17.916000
13,2013-04-20 19:30:13.858,2013-04-20 19:31:10.315,56.5,2013-04-20 19:30:42.086500
14,2013-04-20 10:33:13.626,2013-04-20 10:36:48.949,215.3,2013-04-20 10:35:01.287500
15,2013-04-20 06:08:56.311,2013-04-20 06:11:35.428,159.1,2013-04-20 06:10:15.869500
15,2013-04-20 12:43:21.523,2013-04-20 12:45:57.924,156.4,2013-04-20 12:44:39.723500
17,2013-04-20 22:15:24.938,2013-04-20 22:18:54.334,209.4,2013-04-20 22:17:09.636000
19,2013-04-20 11:29:54.432,2013-04-20 11:32:55.614,181.2,2013-04-20 11:31:25.023000
19,2013-04-20 21:30:25.310,2013-04-20 21:34:05.969,220.7,2013-04-20 21:32:15.639500
20,2013-04-20 16:09:48.333,2013-04-20 16:11:07.893,79.6,2013-04-20 16:10:28.113000
21,2013-04-20 10:02:32.379,2013-04-20 10:05:51.162,198.8,2013-04-20 10:04:11.770500
21,2013-04-20 18:17:25.829,2013-04-20 18:19:22.140,116.3,2013-04-20 18:18:23.984500
22,2013-04-20 15:17:42.477,2013-04-20 15:20:23.546,161.1,2013-04-20 15:19:03.011500
23,2013-04-20 09:00:33.368,2013-04-20 09:04:18.777,225.4,2013-04-20 09:02:26.072500
23,2013-04-20 20:52:39.802,2013-04-20 20:55:29.615,169.8,2013-04-20 20:54:04.708500
24,2013-04-20 06:43:57.756,2013-04-20 06:46:46.766,169.0,2013-04-20 06:45:22.261000
25,2013-04-20 17:11:41.617,2013-04-20 17:15:24.268,222.7,2013-04-20 17:13:32.942500
25,2013-04-20 22:07:28.794,2013-04-20 22:11:13.010,224.2,2013-04-20 22:09:20.902000
26,2013-04-20 14:28:17.403,2013-04-20 14:31:27.962,190.6,2013-04-20 14:29:52.682500
27,2013-04-20 03:29:33.512,2013-04-20 03:30:49.662,76.2,2013-04-20 03:30:11.587000
27,2013-04-20 15:22:04.356,2013-04-20 15:25:16.167,191.8,2013-04-20 15:23:40.261500
28,2013-04-20 23:08:11.923,2013-04-20 23:10:46.908,155.0,2013-04-20 23:09:29.415500
29,2013-04-20 21:04:03.233,2013-04-20 21:07:49.425,226.2,2013-04-20 21:05:56.329000
30,2013-04-20 10:34:54.460,2013-04-20 10:37:27.692,153.2,2013-04-20 10:36:11.076000
31,2013-04-20 04:35:31.944,2013-04-20 04:38:14.447,162.5,2013-04-20 04:36:53.195500
31,2013-04-20 11:08:50.867,2013-04-20 11:12:01.534,190.7,2013-04-20 11:10:26.200500
32,2013-04-20 20:01:56.678,2013-04-20 20:05:01.354,184.7,2013-04-20 20:03:29.016000
33,2013-04-20 03:38:41.581,2013-04-20 03:41:17.479,155.9,2013-04-20 03:39:59.530000
33,2013-04-20 13:39:19.328,2013-04-20 13:41:53.061,153.7,2013-04-20 13:40:36.194500
34,2013-04-20 02:55:32.308,2013-04-20 02:58:07.926,155.6,2013-04-20 02:56:50.117000
