dt,angle_x,angle_y,angle_z
2013-04-20 05:04:19.807,9.589,45.0,0.0
2013-04-20 05:04:20.000,9.583,44.934,0.0
2013-04-20 05:04:21.000,9.55,44.589,0.0
2013-04-20 05:04:22.000,9.516,44.238,0.0
2013-04-20 05:04:23.000,9.483,43.881,0.0
2013-04-20 05:04:24.000,9.449,43.519,0.0
2013-04-20 05:04:25.000,9.415,43.152,0.0
2013-04-20 05:04:26.000,9.381,42.779,0.0
2013-04-20 05:04:27.000,9.346,42.399,0.0
2013-04-20 05:04:28.000,9.312,42.014,0.0
2013-04-20 05:04:29.000,9.277,41.623,0.0
2013-04-20 05:04:30.000,9.242,41.226,0.0
2013-04-20 05:04:31.000,9.207,40.822,0.0
2013-04-20 05:04:32.000,9.171,40.412,0.0
2013-04-20 05:04:33.000,9.135,39.996,0.0
2013-04-20 05:04:34.000,9.1,39.573,0.0
2013-04-20 05:04:35.000,9.064,39.144,0.0
2013-04-20 05:04:36.000,9.027,38.708,0.0
2013-04-20 05:04:37.000,8.991,38.266,0.0
2013-04-20 05:04:38.000,8.954,37.817,0.0
2013-04-20 05:04:39.000,8.917,37.361,0.0
2013-04-20 05:04:40.000,8.88,36.897,0.0
2013-04-20 05:04:41.000,8.843,36.427,0.0
2013-04-20 05:04:42.000,8.805,35.95,0.0
2013-04-20 05:04:43.000,8.768,35.466,0.0
2013-04-20 05:04:44.000,8.73,34.974,0.0
2013-04-20 05:04:45.000,8.692,34.476,0.0
2013-04-20 05:04:46.000,8.654,33.97,0.0
2013-04-20 05:04:47.000,8.615,33.456,0.0
2013-04-20 05:04:48.000,8.577,32.935,0.0
2013-04-20 05:04:49.000,8.538,32.407,0.0
2013-04-20 05:04:50.000,8.499,31.871,0.0
2013-04-20 05:04:51.000,8.46,31.327,0.0
2013-04-20 05:04:52.000,8.42,30.776,0.0
2013-04-20 05:04:53.000,8.381,30.217,0.0
2013-04-20 05:04:54.000,8.341,29.65,0.0
2013-04-20 05:04:55.000,8.301,29.076,0.0
2013-04-20 05:04:56.000,8.261,28.494,0.0
2013-04-20 05:04:57.000,8.221,27.904,0.0
2013-04-20 05:04:58.000,8.18,27.307,0.0
2013-04-20 05:04:59.000,8.14,26.702,0.0
2013-04-20 05:05:00.000,8.099,26.089,0.0
2013-04-20 05:05:01.000,8.058,25.469,0.0
2013-04-20 05:05:02.000,8.017,24.841,0.0
2013-04-20 05:05:03.000,7.976,24.205,0.0
2013-04-20 05:05:04.000,7.934,23.562,0.0
2013-04-20 05:05:05.000,7.893,22.911,0.0
2013-04-20 05:05:06.000,7.851,22.253,0.0
2013-04-20 05:05:07.000,7.809,21.588,0.0
2013-04-20 05:05:08.000,7.767,20.915,0.0
2013-04-20 05:05:09.000,7.725,20.236,0.0
2013-04-20 05:05:10.000,7.682,19.549,0.0
2013-04-20 05:05:11.000,7.64,18.855,0.0
2013-04-20 05:05:12.000,7.597,18.155,0.0
2013-04-20 05:05:13.000,7.554,17.448,0.0
2013-04-20 05:05:14.000,7.511,16.735,0.0
2013-04-20 05:05:15.000,7.468,16.015,0.0
2013-04-20 05:05:16.000,7.425,15.29,0.0
2013-04-20 05:05:17.000,7.381,14.558,0.0
2013-04-20 05:05:18.000,7.337,13.821,0.0
2013-04-20 05:05:19.000,7.294,13.078,0.0
2013-04-20 05:05:20.000,7.25,12.33,0.0
2013-04-20 05:05:21.000,7.206,11.577,0.0
2013-04-20 05:05:22.000,7.162,10.819,0.0
2013-04-20 05:05:23.000,7.117,10.057,0.0
2013-04-20 05:05:24.000,7.073,9.29,0.0
2013-04-20 05:05:25.000,7.028,8.52,0.0
2013-04-20 05:05:26.000,6.984,7.746,0.0
2013-04-20 05:05:27.000,6.939,6.968,0.0
2013-04-20 05:05:28.000,6.894,6.188,0.0
2013-04-20 05:05:29.000,6.849,5.404,0.0
2013-04-20 05:05:30.000,6.804,4.618,0.0
2013-04-20 05:05:31.000,6.758,3.831,0.0
2013-04-20 05:05:32.000,6.713,3.041,0.0
2013-04-20 05:05:33.000,6.667,2.25,0.0
2013-04-20 05:05:34.000,6.622,1.457,0.0
2013-04-20 05:05:35.000,6.576,0.664,0.0
2013-04-20 05:05:36.000,6.53,-0.129,0.0
2013-04-20 05:05:37.000,6.484,-0.923,0.0
2013-04-20 05:05:38.000,6.438,-1.716,0.0
2013-04-20 05:05:39.000,6.392,-2.509,0.0
2013-04-20 05:05:40.000,6.346,-3.301,0.0
2013-04-20 05:05:41.000,6.299,-4.092,0.0
2013-04-20 05:05:42.000,6.253,-4.881,0.0
2013-04-20 05:05:43.000,6.206,-5.668,0.0
2013-04-20 05:05:44.000,6.16,-6.453,0.0
2013-04-20 05:05:45.000,6.113,-7.235,0.0
2013-04-20 05:05:46.000,6.066,-8.014,0.0
